"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02"
"Wayne","MI","Detroit","26","163",0.7198,0.7531,0.5959,0.6638,0.5959,0.645099999999999,0.6368,0.6786,0.7888,1.5375,3.4348,2.3788,4.5147,7.7046,13.6435,16.1847,14.8053,14.1309,14.8164,14.2572,13.1951,11.6479,13.2902,16.8809,20.6058,18.3715,17.507,18.1035,11.7511,6.7428,4.9806,7.6217,6.6708,3.7284,1.8243,1.3285,1.6119,1.4966,2.0212,1.9351,1.6823,1.788,1.8612,2.0504,1.84739999999999,2.0741,2.3296,2.7238,3.3968,3.6163,3.6416,4.073,3.7807,3.0613,2.8555,2.518,2.5016,2.4914,3.3103,3.0528,3.1913,3.6243,3.5999,3.4077,3.0175,3.2472,3.3865,3.0962,3.2843,3.0166,2.6985,3.834,3.6126,3.1445,3.6137,3.4122,3.1275,3.1117,3.1895,2.719,2.8699,2.9121,2.7752,2.9473,3.0702,3.3065,3.0688,3.3187,3.6598,3.7665,3.2515,3.2506,3.1687,3.0259,2.7589,3.3918,3.6278,4.6023,5.0315,5.0317,4.9616,4.5489,4.6455,5.2762,6.7289,6.8826,6.0173,6.5562,6.9083,7.3568,7.9357,8.3782,9.5019,10.4724,10.8181,11.5298,11.2388,10.6992,11.7313,12.7328,14.1115,14.0723,13.6514,14.4436,14.7819,14.7923,16.1916,17.1911,17.4791,18.1686,18.4419,19.3006,19.6001,19.3837,21.1079,23.3421,29.592,36.8947,33.6756,29.7039,27.1039,25.8831,22.9452,23.002,24.5302,25.6573,26.5275,27.6646,28.9224,28.2041,29.8199,29.8379,28.6214,27.3836,28.129,27.8371,27.2364,29.3209,32.1252,32.0932,31.4705,30.5042,29.1044,28.236,27.5798,28.3934,28.6428,28.812,30.5132,30.7822,32.9112,31.8963,32.0716,30.8577,32.2928,31.5284,30.1242,29.3331,29.1098,27.8413,27.9544,28.5802,27.1457,27.9008,27.7793,28.0228,26.051,25.7078,24.9409,24.1058,23.3257,23.0241,23.5604,23.3418
"Tarrant","TX","Dallas-Fort Worth","48","439",0.9056,0.95,1.0584,1.2405,1.2557,1.1197,1.0363,1.1047,1.3765,1.4191,1.1396,1.1911,1.6526,1.8447,1.7762,1.9742,1.8185,2.1328,2.4381,2.5516,2.4363,1.9606,1.8894,1.8418,2.6442,3.1897,3.1634,2.8993,3.1069,3.3005,3.4447,3.6566,3.737,3.8839,3.3753,3.0229,4.8377,6.3722,6.3307,5.7992,6.1332,6.0329,5.9865,6.2918,5.7195,5.7882,6.0795,6.0488,6.9322,7.3379,6.9678,6.8756,6.5278,7.2756,7.7969,7.9691,7.704,7.5983,7.6863,7.4216,7.8559,8.1172,8.1604,8.528,9.1811,9.7894,10.3097,10.7605,10.7845,9.8104,9.3076,8.5608,7.7125,7.2102,6.8335,6.5658,6.0063,5.5303,5.4563,5.7517,5.9366,5.7163,6.3207,7.2468,7.7342,7.2302,7.1051,7.4482,7.1706,7.44,7.6091,7.4468,7.6863,7.4726,7.7767,7.3781,6.8635,6.9351,6.8128,6.4123,6.774,6.6462,7.0117,7.0001,6.9245,6.8441,7.0846,7.6414,7.8568,7.9332,7.8832,7.6324,7.3071,6.9398,6.8346,6.7733,7.454,7.6667,8.3827,9.0847,11.4414,14.0485,14.3559,14.5061,14.5515,15.3798,16.1163,15.9266,14.8364,14.9058,16.5849,17.8471,17.5282,18.4684,19.985,21.6873,21.6873,20.7729,20.7527,21.2916,22.0336,21.3855,20.5813,19.4795,22.012,23.3559,23.3241,22.7199,22.4595,21.3924,21.8778,23.0779,23.4717,24.1408,25.0394,25.399,24.6205,24.9715,24.9409,23.5251,23.1224,24.6124,21.6524,16.9103,30.4006,29.093,28.5031,29.6193,33.5565,36.662,37.3237,35.6945,35.1069,34.3501,33.0936,34.733,33.35,32.7415,32.2668,31.6431,33.1152,31.8639,31.6438,29.4346,27.5255,25.5778,24.6855,23.3262,24.8222,25.5826,25.9341,25.868,26.7875,28.1375
"Santa Clara","CA","San Jose","06","085",1.487,1.8742,1.9773,2.0023,2.0866,2.0192,1.8622,2.0428,2.3118,2.6379,2.7584,3.2735,3.6556,3.3534,2.7824,2.2679,2.2734,2.15900000000001,1.8958,2.1118,2.232,2.4154,2.6603,2.6032,2.7642,3.16,2.9623,2.8501,3.3015,2.8212,2.8816,2.8238,3.0309,3.2654,3.2826,4.2666,4.7344,5.9094,6.2559,6.9741,6.9906,6.9641,6.5886,6.06,6.489,7.7412,8.7289,8.2256,8.2955,8.3282,8.3828,7.1007,6.5049,6.0286,6.5603,6.8769,8.013,8.7414,9.5042,9.4793,10.2982,10.5036,10.6155,10.6271,9.6041,8.9928,8.6847,8.0914,8.1904,8.9755,8.5458,8.6936,7.9731,7.4396,6.6855,6.4904,5.6015,5.0899,4.8788,4.5574,4.5351,4.4269,4.6048,4.6068,4.9498,6.0355,5.4761,4.8392,4.3408,4.2765,4.5381,4.1359,3.5285,3.0269,2.9564,3.3966,3.7789,4.3625,4.1211,3.7652,3.3668,3.2031,3.5494,4.2538,4.1487,4.5204,5.0392,4.7934,4.921,4.9773,4.9324,5.7318,6.6839,7.0263,7.269,7.3144,6.5106,6.3899,6.7021,9.3087,12.5316,12.9392,12.9746,12.8509,13.7811,14.0104,15.404,15.0873,17.3734,18.8677,20.4387,21.8413,26.0977,27.807,26.027,26.3966,26.0042,25.3656,24.2314,23.7784,25.6101,26.7981,26.9395,26.4941,29.3068,30.0627,30.5038,29.5652,26.1187,26.3531,26.5121,26.4924,27.8025,28.841,31.0051,29.8972,32.5977,34.5509,32.8782,31.3087,29.9764,29.93,29.243,30.3996,34.094,35.6107,36.7653,38.4589,40.3802,39.145,35.5346,36.3013,32.6843,29.3685,27.2284,26.3891,27.9432,28.3159,27.5601,27.86,27.572,26.0652,23.3748,19.9494,16.8269,15.342,14.6174,14.4803,13.8089,13.1095,12.1414,13.7205,14.0127,13.7869
"Broward","FL","Miami-Fort Lauderdale","12","011",3.1242,3.4664,3.3847,3.1617,2.7707,2.8262,3.0593,3.6128,4.0406,4.4857,5.0155,5.2044,5.013,5.0001,5.0181,5.2325,5.1384,5.1644,4.8236,5.2735,5.8251,5.4187,5.0994,5.4573,6.2644,6.423,6.2926,6.2226,6.0291,5.6908,5.5978,5.6109,5.2958,5.0111,5.0905,5.4309,6.3957,6.3371,5.4042,5.7751,5.4039,5.0376,5.0681,4.9143,5.1474,4.9034,5.1212,4.8896,5,4.9924,4.5356,4.4083,4.0657,3.9602,4.0624,4.1374,4.3086,4.3164,4.7134,5.4118,6.7936,6.8011,6.1171,5.4483,5.2378,5.293,4.9268,4.7681,4.6511,4.3895,4.1241,4.0363,4.2537,4.653,4.6759,4.4861,4.0263,3.9146,3.7952,3.5736,3.4104,3.3222,3.7228,3.6969,3.5986,3.8681,3.9696,3.6749,3.5859,3.2456,3.2659,3.3302,3.3113,3.22,3.3595,3.8512,4.3074,4.452,4.2594,3.8046,3.6997,4.0202,4.3598,4.4033,4.8297,5.0682,5.4029,5.6818,6.1784,7.1002,7.5833,7.0054,7.0847,7.6896,8.4805,9.3186,10.3906,11.9268,13.3591,15.833,17.3773,20.6998,23.1581,24.7223,26.8435,27.3159,30.8412,35.4924,37.6261,41.6399,44.7531,47.8707,52.6195,55.5235,56.2414,54.7251,53.7747,55.1181,55.1093,54.7403,54.723,54.6166,50.7159,50.7951,54.3999,56.0577,54.6001,53.9835,53.402,51.5753,50.141,52.3105,55.0691,56.8123,54.7969,52.634,53.15,53.9776,53.5892,51.1922,47.4746,46.4239,46.8682,47.6058,48.9456,50.496,50.9088,50.6349,51.3159,52.738,51.1066,48.7453,47.0807,47.6072,47.3425,46.4216,46.7225,45.9249,43.3646,38.635,38.3914,38.9192,37.0079,34.8328,33.6625,32.5757,31.4166,30.0774,28.3746,27.8015,26.6189,28.043,27.9072,27.087
"New York","NY","New York","36","061",,,1.4793,1.4115,1.313,0.7432,0.7783,0.4537,0.4774,0.5485,0.6769,0.7516,0.6227,0.7912,0.8739,0.4662,0.3671,0.566,1.9331,1.5656,0.9133,0.4549,1.2683,2.1504,1.2595,0.4036,0.3278,2.0232,2.0516,2.0166,2.5851,3.9475,3.2356,1.7092,1.5861,2.069,3.6223,4.5576,3.0625,2.5881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7192,2.347,1.9009,1.3815,0.788,0.9369,1.1727,1.1381,1.0944,0.9145,1.0027,1.198,1.1177,1.4792,1.3717,1.2784,1.3057,1.2156,1.5894,1.3438,1.4352,1.0414,0.7049,0.9989,1.0402,1.2118,1.1906,0.789,0.6401,0.8719,0.9829,1.3606,1.1273,0.9356,1.11969999999999,0.7119,1.1604,1.2255,1.2564,1.2779,1.464,1.4288,1.0579,0.9885,1.0022,1.1567,0.9174,0.748,0.9055,0.7643,0.6102,0.9198,0.8007,0.9199,1.2481,1.2348,1.4957,1.3423,1.1194,1.2496,2.0518,4.1276,4.7193,6.1977,5.6932,8.1003,12.731,12.9568,10.9164,10.2773,8.8189,9.07,11.5004,11.8601,11.7948,10.7019,10.7468,10.0684,10.7396,11.1632,10.6679,11.4201,11.6089,13.3887,14.6058,13.7134,13.9209,12.629,12.6393,11.4432,11.3395,11.1502,14.1259,16.0282,14.8878,14.9057,17.2591,17.7386,15.6855,15.8514,15.7725,15.915,15.1016,15.2043,15.5159,15.417,17.2219,15.6961,17.1551,20.7736,20.1385,16.8534,13.3099,12.7037,13.3639,13.0772,11.4272,10.8674,10.7101,8.7782,8.6488,7.30119999999999
"Philadelphia","PA","Philadelphia","42","101",3.3855,4.5698,6.445,6.5072,6.1944,5.479,5.258,6.6907,7.4791,7.0183,5.6934,4.8929,5.9025,7.0832,6.8711,7.7311,6.9117,6.2272,5.6145,5.8451,7.343,8.8521,10.5477,10.1644,9.7502,9.6078,10.0438,10.5798,11.3545,12.3407,10.3676,8.4911,8.4219,8.8059,8.5422,8.7049,9.5134,10.7851,10.0986,8.9342,9.4692,9.6058,8.6233,8.0816,8.5802,9.3983,9.894,9.8232,10.1864,11.3367,11.7209,10.4423,9.8355,9.516,10.8304,10.564,9.7303,9.3672,9.1994,9.4716,10.0079,11.2914,11.0355,11.2692,10.2216,9.9512,10.0694,10.4451,10.4953,10.8586,12.9746,12.6924,12.6113,14.0038,14.234,13.4438,12.5576,11.5451,10.7846,11.0072,12.1451,14.6587,15.3431,15.496,15.7579,16.1042,17.0942,17.2826,16.7446,15.9496,15.8307,16.13,16.4818,16.9228,16.8409,16.715,18.294,19.0272,19.0411,18.1054,18.2536,17.8594,17.6949,17.7283,17.0032,18.5232,20.5206,21.7656,22.7744,22.8153,20.3354,18.063,16.6434,14.7164,14.9494,15.0929,14.6542,13.9691,11.9058,13.0264,15.2216,16.6481,17.5367,17.754,17.4285,13.0899,9.7662,7.9366,7.9872,7.511,8.246,9.6868,11.7935,12.519,12.746,11.572,10.843,11.6042,11.4288,10.0538,9.8491,9.2625,8.8362,8.3941,10.5793,11.3056,10.7358,9.8468,8.7723,7.9519,9.4393,11.0811,11.5385,11.0447,11.3314,13.1963,13.4057,13.4199,14.4755,15.6424,13.9064,12.7256,11.9488,11.5555,20.2044,20.7122,20.8153,22.5296,26.6093,28.3239,30.0694,27.9862,28.6558,31.6392,29.8626,28.671,28.9569,29.198,27.9867,22.8707,19.8979,20.3696,21.1796,20.4039,20.4169,19.3728,18.6507,19.1701,19.7173,19.1434,18.3133,19.2302,19.0106,18.3701
"Alameda","CA","San Francisco","06","001",1.283,1.5611,1.7972,1.9259,1.6984,1.7649,1.8842,2.4366,2.5469,2.4665,2.6116,3.1986,3.7544,3.4499,3.121,2.9243,2.6765,2.3963,2.2806,2.2935,2.3101,2.1925,2.2684,2.48,2.701,2.6733,2.7834,2.7886,2.6441,2.6667,2.5951,2.5619,2.1037,1.6377,1.684,2.3508,2.8453,3.1823,3.4356,4.2807,4.7818,4.6525,4.0238,4.1734,4.6193,5.424,6.7536,7.8438,8.5334,9.1387,8.7884,7.2846,6.0543,5.0752,5.4717,5.9748,7.0253,7.1511,6.8135,7.3646,8.3488,9.7728,9.0756,8.5519,8.3681,7.6978,6.5974,5.8864,5.7784,6.3769,6.1269,5.4874,6.0156,6.4316,5.6953,4.9671,4.5276,4.3613,4.0511,3.7874,3.6868,3.7447,4.2475,5.1545,5.5858,5.3192,4.7623,4.401,4.1386,4.1534,4.0788,4.0148,4.3765,4.8375,5.0307,4.9701,6.0994,6.0603,5.7907,5.4497,4.5701,4.4414,4.2659,5.1816,5.3971,5.0421,5.2964,6.436,7.0043,9.0406,8.9986,9.2587,8.9663,9.3293,9.1847,8.6076,8.6294,9.9998,10.1087,11.2247,13.9794,15.6467,14.0312,14.692,16.4911,15.7929,15.6764,17.3866,21.3933,22.1755,22.0531,21.8346,26.2288,28.8955,29.6239,28.73,27.456,28.8485,28.4013,27.3981,26.9462,26.402,26.0294,27.5499,31.1629,31.6903,31.8164,30.3669,29.166,27.9445,28.3762,28.4798,28.7407,28.8199,28.5679,30.249,32.2992,34.3555,33.1563,33.0013,32.0679,31.3273,30.7564,30.8282,33.1938,33.8117,36.6053,37.9136,38.9522,40.5662,38.8262,36.164,33.9411,32.5127,32.6762,31.976,31.6381,31.0981,30.0911,29.7866,30.7482,29.9807,26.3227,23.1985,20.1576,17.9632,16.4861,15.1858,14.4955,14.3246,14.0522,14.6534,15.1174,15.1037
"Middlesex","MA","Boston","25","017",2.8793,3.2441,3.4191,2.9552,2.5232,2.0008,1.9491,2.6663,3.0648,3.5371,3.7073,3.8799,4.0371,4.6166,5.1468,4.6197,3.8897,2.9322,2.5775,2.8217,2.8968,3.1558,3.2752,3.3032,4.8887,4.6778,3.84,3.0565,3.3728,2.9156,2.2424,2.9212,3.1615,3.4814,3.1649,3.2927,3.6186,4.0612,3.9378,3.717,3.5647,3.2845,2.938,2.4153,3.111,3.9724,4.698,4.7847,4.6367,4.6224,3.927,3.7415,3.2448,2.9546,3.094,2.9797,3.592,3.8615,4.8081,6.1726,5.2984,4.0507,19.3546,20.0497,23.0964,22.2712,19.9766,19.8813,23.9294,26.8198,25.0614,20.922,23.9888,30.2438,31.7086,29.3786,24.2846,21.171,19.8452,20.4372,23.4849,25.5377,26.6596,27.0668,28.7108,31.0394,32.3993,30.2253,26.6303,14.5523,7.0191,5.4284,5.5317,5.778,6.5331,6.6843,8.0771,8.8418,20.0261,27.8883,29.3441,26.1786,25.3661,25.7465,28.9476,31.8035,31.8484,33.2827,37.999,39.3204,38.0009,35.9975,33.999,29.7484,27.1509,26.4719,30.95,36.3957,38.3622,39.527,44.1773,48.5171,48.3041,44.9106,40.4489,36.4967,33.7333,32.4668,36.8996,39.862,42.7017,45.0387,52.2451,57.3158,58.2188,55.4617,51.5243,44.0329,38.6043,36.8082,39.6797,39.8981,40.6818,43.638,48.8241,52.3465,50.4786,43.6321,39.701,36.7807,39.1488,41.9275,46.2765,47.8917,48.8022,49.4427,51.3297,56.6416,56.6183,52.6707,47.1954,42.8482,40.6897,41.7291,42.4164,46.6083,49.3791,49.8988,54.6482,58.6919,58.6072,53.8083,49.5456,43.7506,42.023,42.7012,45.9674,49.6441,49.7794,50.8406,55.9592,58.4598,56.6246,51.9623,47.032,40.755,36.9216,36.2089,39.2361,42.336,42.8452,43.557,46.0404,47.1254
"Suffolk","NY","New York","36","103",0.6433,0.7034,0.8081,0.7432,0.6159,0.4826,0.5374,0.5627,0.6661,0.6166,0.4727,0.7197,0.953,1.0088,0.9065,1.3109,1.0278,0.8664,0.772,0.7655,0.6732,0.7546,0.803,0.7497,0.8485,1.0062,1.1614,1.3225,1.2558,1.1269,1.0222,0.9921,1.2636,1.2448,1.2588,1.2879,1.5696,1.7223,1.7331,1.6169,1.6279,1.3997,1.2332,1.3147,1.3863,1.3485,1.514,1.6772,1.6389,1.7525,1.9853,2.1243,1.993,1.7828,1.5857,1.5559,1.4074,1.4452,1.4836,1.529,1.4719,1.8035,2.1465,1.9627,1.7135,1.6371,1.5029,1.4847,1.272,1.1683,1.0638,1.0909,1.2454,1.4362,1.6349,1.5921,1.7432,1.8116,1.4693,1.0765,0.7961,1.0235,1.4095,2.1417,2,2.003,1.8399,1.5099,1.6226,1.356,1.1699,1.3365,1.5244,1.5883,1.3689,1.4829,1.7049,1.8989,1.9251,2.1735,2.2271,2.1997,1.8497,1.6915,1.6501,1.8342,2.2449,2.9233,3.4159,3.8533,4.1922,4.3307,4.9707,4.7116,4.2651,4.44110000000001,4.6744,5.5607,5.6913,6.1181,7.0385,8.3673,9.5812,10.618,10.6251,11.0364,10.8965,11.774,11.1009,11.6581,12.0778,14.1947,15.0454,18.1271,19.4704,19.5213,18.6198,17.0296,15.4757,14.7119,13.6763,13.8045,13.8886,14.6625,16.6083,16.5708,17.3543,18.0418,18.0932,17.3327,16.5592,17.1342,17.918,18.7822,17.807,16.8484,17.3857,18.3426,18.8764,18.5463,17.0536,16.0613,16.7327,16.6967,21.2803,21.1645,22.2286,22.5259,23.2369,25.0238,26.5557,26.1226,26.3255,25.5819,25.2069,23.8008,22.7119,23.0682,24.9246,22.942,20.3477,20.7354,21.4063,21.5502,20.9304,20.7629,20.6531,20.2962,20.1838,19.992,19.4118,18.7363,18.5339,
"Sacramento","CA","Sacramento","06","067",1.5898,1.6093,1.5635,1.3333,1.2371,1.0519,1.4619,1.5341,1.7603,1.8888,1.6134,1.5853,1.8258,1.779,1.9294,2.1081,1.7984,1.5447,1.5239,1.2754,1.465,1.4237,1.3613,1.4063,1.5744,1.5899,1.4544,1.4187,1.2656,1.1939,1.1786,1.2075,1.2041,1.2027,0.9783,1.1991,1.4521,1.3478,0.9995,0.9837,1.1827,1.1484,1.2974,1.3596,1.2339,1.1654,1.5373,1.8703,1.9274,1.5735,1.4733,1.6987,1.5808,1.7884,1.6525,1.7404,1.8428,1.8924,1.9755,1.7148,1.948,1.9421,1.7561,1.6098,1.5576,1.5963,1.5154,1.7926,1.671,1.6084,1.5864,1.466,1.7919,1.6642,1.5609,1.812,1.7227,1.633,1.3503,1.5021,1.4694,1.4256,1.5131,1.7814,1.5455,1.6103,1.4967,1.4557,1.4092,1.3909,1.3536,1.3677,1.3923,1.5432,1.4941,1.6949,1.8179,2.1313,2.3142,2.3239,2.1692,2.3449,2.9397,4.0336,4.3657,4.9923,5.64919999999999,6.3368,7.1087,7.3981,7.1808,7.3187,7.7738,7.5173,8.4382,9.0724,8.2226,9.4744,11.3971,12.9481,15.9888,17.5006,17.5818,18.3203,19.8724,21.1548,22.8635,24.0502,23.6525,24.5145,26.2151,25.5722,30.3393,33.7322,33.9617,34.1837,35.1539,36.873,36.4817,36.3885,37.2266,38.5448,37.5218,38.579,40.4962,41.4634,41.3423,41.7444,40.1835,40.8375,41.8339,43.7489,46.0059,45.3505,44.9672,43.5646,45.6888,47.9551,46.1026,44.1752,44.5001,43.4853,43.3217,43.6668,48.2051,50.1978,52.1684,50.7809,52.984,53.1642,53.9988,53.392,51.3307,48.9408,46.53,45.5504,45.0439,44.5356,43.3248,43.2064,41.4508,39.0752,35.3141,32.8898,30.1699,28.0247,25.1824,23.5457,21.4947,21.2717,19.8763,20.1219,20.5154,20.4668
"Bronx","NY","New York","36","005",0.8678,1.0333,1.3286,1.4335,1.7623,3.5602,4.8031,3.1152,2.0164,1.2281,1.0305,1.2589,2.3007,1.8639,3.1236,1.7555,2.0039,2.3229,2.5955,1.2742,0.8466,1.0773,1.8166,2.0789,2.5619,2.6338,2.1615,1.4847,1.6453,2.2432,1.8256,3.434,2.5483,3.3397,2.4523,3.1437,2.88,2.7765,2.5398,1.7948,3.2897,,,,,,4.3478,,,,,,,,,,,,,,,,,,,1.7559,1.3896,1.0798,1.7755,2.3157,1.9979,2.3017,1.9023,2.7948,2.0849,2.0682,1.9306,2.2425,2.1108,1.935,0.9157,0.2688,,0.6757,1.1739,0.9875,1.7531,1.9543,1.3225,0.8084,2.078,1.568,1.5641,1.0056,1.5528,1.8421,1.2985,1.8253,2.5072,3.4324,2.4496,1.781,1.5904,3.8646,3.5915,3.3758,2.3,1.3621,2.5834,2.6164,2.5318,3.7786,4.1532,2.8576,1.7732,2.0416,1.588,1.6244,2.1324,1.2268,3.1005,3.6545,2.5274,2.9508,3.233,4.3979,3.4065,3.2088,2.6003,2.8907,2.0874,2.8201,2.7987,3.1716,4.2094,3.3739,3.0189,4.0694,5.5932,5.1669,3.8022,2.7334,1.2156,3.9812,3.7359,3.1743,4.4579,4.7164,3.8546,3.7526,2.8703,4.4695,5.065,7.474,7.4134,3.7523,1.8334,2.1962,7.1167,11.3753,8.0044,7.0393,6.5377,7.8033,10.8269,12.8578,14.7512,11.7506,14.0359,12.8649,14.4534,13.6137,12.0504,10.2159,8.3898,12.0967,11.2734,13.2111,14.3253,19.4832,16.2798,13.6624,12.8128,15.5647,12.4808,14.7699,17.9076,18.252,20.4846,18.9386,19.1754,19.8245,23.4101,24.1002
"Nassau","NY","New York","36","059",0.3116,0.5085,0.4465,0.5862,0.647,0.8901,0.7921,0.7063,0.720299999999995,0.8,1.2632,1.1627,0.9857,1.0174,1.0562,0.7198,0.9599,0.8764,0.7824,0.7126,0.5506,0.6698,1.0545,1.0857,0.9758,1.1485,1.1595,1.0467,1.2087,1.2986,1.1647,1.0766,1.0875,1.1822,1.69840000000001,1.8869,1.8162,1.7671,1.6343,1.8445,1.7775,1.716,1.5107,1.9743,1.8215,1.5982,1.434,1.0291,1.4371,2.0509,2.4852,2.325,1.7874,1.7216,1.7456,1.4646,1.6709,1.5858,1.0656,1.1221,1.3995,1.7759,1.8782,2.2244,2.1831,1.8959,1.6931,1.4272,1.3194,1.2599,1.6562,1.475,1.191,1.3252,1.3837,1.4075,1.2418,1.6731,1.3302,1.2295,1.2306,1.2737,1.1186,1.226,1.5321,1.6493,1.8299,1.8893,1.5225,1.7445,1.4119,1.2991,1.4705,1.4423,1.3532,1.4258,1.39409999999999,1.6469,1.6707,1.7969,1.978,1.9199,1.8062,1.6572,1.9603,2.7943,5.4743,5.3961,6.679,8.2847,8.5853,6.0533,3.8947,3.2955,3.8738,3.6765,3.2967,3.0811,3.8545,4.4332,4.2506,4.6918,5.4912,6.2538,6.8792,6.9146,7.0922,6.2543,5.9521,5.8968,6.5638,7.1798,7.3608,9.654,11.2899,11.6954,11.392,12.0988,12.1496,10.9685,9.8133,9.4187,9.9767,10.7443,11.3757,10.8607,10.8089,11.2769,12.0078,11.1486,10.1212,10.1788,10.8693,9.9739,10.2301,10.1616,10.9004,10.9069,10.8423,10.8466,11.5492,7.6459,3.7213,2.44,16.2982,16.6079,17.7108,18.965,20.3489,20.3402,19.6879,18.7709,17.7829,16.5143,16.7582,17.2818,17.1023,17.2,16.4838,15.923,17.5385,18.9459,20.2382,19.2149,18.5785,18.2033,17.4334,16.4245,15.1905,15.9716,16.1353,15.7868,14.4318,14.3497
"Palm Beach","FL","Miami-Fort Lauderdale","12","099",0.9457,1.1068,1.1679,1.0212,0.9212,0.9745,1.3581,1.3622,1.3387,1.3449,1.6247,1.6785,1.7516,2.0007,2.2596,2.1578,2.1852,2.2612,2.0824,2.2986,2.4105,2.4449,2.4702,2.8947,2.7554,3.0355,2.8661,2.7714,2.7504,2.8032,2.9893,3.0633,2.9149,2.9807,3.2699,3.3421,3.544,4.0544,4.0713,3.4982,3.7144,3.7792,3.8824,3.3918,3.0149,2.6468,2.4721,2.5143,2.7032,2.8319,2.8233,2.5498,2.5007,2.5919,2.5514,2.5048,2.4766,2.4959,2.399,2.7234,3.1214,3.0036,3.1138,2.9718,3.1994,3.1202,2.8356,2.7418,2.881,2.8047,3.9755,4.0282,3.3874,2.8588,2.3246,2.0082,1.8403,1.8834,1.8587,1.9679,2.0111,1.9676,2.2227,2.2893,2.289,2.2928,2.132,1.7639,1.7565,2.1086,2.6337,2.8618,2.758,2.9133,2.6984,2.7856,2.7573,2.8638,2.4766,2.3631,2.6196,2.9164,3.1619,3.1751,3.4245,4.0637,4.5775,5.4564,5.8323,6.7256,7.1183,6.7789,7.3994,8.5222,9.4301,10.3907,11.0461,11.5734,12.509,14.423,17.0812,19.3749,20.5968,20.5077,21.602,24.447,26.2751,29.3374,30.5756,32.2175,34.573,35.0171,38.3841,40.6481,41.3867,41.3169,41.0399,41.3285,41.0092,41.1761,40.8433,40.7195,39.8462,40.5645,42.0006,42.4484,42.349,42.188,41.0785,40.209,41.5761,42.9875,44.3791,44.8841,44.8739,43.5043,44.3181,43.2071,42.8751,41.3864,40.7359,41.5423,44.0681,44.3725,47.7366,48.6428,48.5343,47.8563,49.7833,49.4267,48.5,47.2337,45.3527,45.6192,45.4715,45.436,43.6067,42.0854,39.302,38.1058,39.2675,38.8454,38.1935,35.6951,34.0573,32.8313,32.4648,31.7514,30.0206,29.7026,28.7976,28.1818,28.2567,28.1502
