"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02"
"Oneida","NY","Utica","36","065",45.1455,46.8612,47.7972,49.0217,48.5712,46.8307,46.9738,47.2355,46.5264,44.9569,40.7143,38.3819,42.3894,46.24,46.6666,45.6556,44.6481,46.2364,46.1094,44.8272,45.6095,44.7736,44.7018,43.3119,43.9804,44.8857,47.6389,47.0403,45.6595,44.61,42.191,39.0041,41.0375,45.9625,45.3886,44.5343,45.1294,41.56,,38.1582,39.8332,44.5781,45.2718,47.6805,48.6605,45.7222,44.2718,40.0926,42.1143,44.153,49.2033,51.1177,53.3385,51.4068,47.4471,46.3675,48.5699,48.9345,47.8251,45.511,47.3703,50.0079,52.8415,54.4027,54.7542,55.9036,57.0818,53.2865,49.4653,48.038,48.0306,52.6125,56.6162,56.1228,56.3845,62.9684,65.6965,70.3888,71.9864,70.2965,63.1216,58.5181,56.0295,55.1202,53.2095,53.8279,59.6945,62.0509,66.3466,66.6492,60.5841,60.3832,61.2104,53.9108,,47.4959,54.2528,66.9639,72.404,70.8041,67.1087,62.731,63.451,61.9598,64.4585,61.4942,62.4701,64.0677,66.361,65.8647,67.4926,70.8045,71.1042,71.1316,74.068,72.4039,68.2648,64.3853,63.0662,66.5267,68.3181,67.8797,69.6368,74.7609,77.8043,76.3237,74.7941,71.8037,70.8207,67.4346,66.4855,68.2208,75.5201,78.3767,79.0171,79.3344,78.8588,79.2651,77.478,75.6545,76.1604,71.1008,73.5178,71.0114,72.5217,72.9224,76.0238,77.662,79.4041,80.8253,79.462,80.6803,79.0611,70.2301,63.9004,66.6798,69.1499,72.008,77.3626,76.6315,75.1052,76.0268,78.8923,75.6729,75.9898,71.0184,69.1922,68.554,73.1171,76.9995,81.6299,80.244,78.7573,76.5186,77.5242,76.5093,81.783,75.9254,70.087,71.2512,73.7338,75.2441,72.8336,72.9854,74.0346,78.5812,80.8747,77.0266,74.392,75.1486,75.3688,70.5251,71.3998,74.6853,80.1038,81.274,81.8819,80.2206,76.1653,75.1721,76.1889,71.1645,66.8687,66.3505,68.5763,69.97,76.3953,78.7197,81.5293,79.9337,76.1995,,,,
"Saint Tammany","LA","New Orleans","22","103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.2344,95.1506,98.5385,98.0078,97.8808,98.4045,105.4318,98.7017,95.8459,94.5069,91.8112,,91.0293,,83.7997,96.8966,100.7037,,101.5202,106.8844,,111.441,108.2877,,,
"Frederick","MD","Washington","24","021",83.3243,83.4521,82.5902,82.3348,84.109,84.4635,83.0114,81.5402,81.1568,80.3385,78.3494,76.8524,76.4513,77.6539,79.6321,79.8529,80.0764,80.7456,81.7792,81.371,79.1383,79.287,80.6533,79.8087,78.9855,80.3942,81.213,83.7296,83.4709,84.0561,83.0228,81.7894,81.7276,78.9542,78.2239,78.2507,79.5665,80.0397,81.1585,82.3612,83.3102,84.2678,85.2855,83.2782,82.4799,82.2425,83.4226,84.3898,84.2658,84.8561,85.3614,87.0502,88.1387,87.4924,87.4826,88.2837,88.471,88.4175,86.3461,89.4521,90.9484,91.743,92.0326,94.2755,94.916,94.1468,93.8299,95.5967,98.4315,97.7285,97.4133,98.1506,99.1021,100.5935,102.7393,107.6988,108.6273,110.2502,110.3795,112.3936,111.5733,111.8563,112.1277,114.0831,115.5083,118.2053,120.5362,122.1399,124.77,126.7048,127.6556,126.7002,125.4608,127.4218,127.2888,128.3599,131.3666,136.9063,139.4982,144.1178,146.2146,147.8665,148.6518,150.2065,156.1868,155.6482,154.5179,157.2358,165.1949,169.9759,174.6606,180.7883,182.5841,186.1567,187.1702,188.2061,188.2489,188.0748,185.5886,187.3194,191.4766,193.4524,192.9154,189.8358,189.8958,188.731,188.0642,188.2269,184.6729,183.8443,185.8516,182.8735,178.415,181.8693,185.2828,184.3154,183.252,179.8067,177.7682,176.6931,173.0152,170.6885,168.08,164.5718,163.4361,160.8099,158.8535,158.6337,161.5287,159.5024,156.598,152.1582,145.7338,142.9249,138.2958,136.174,137.6438,139.4037,138.5682,136.9077,137.1184,143.4128,142.7471,137.3379,140.992,136.1366,137.4328,137.3147,137.3993,136.9585,140.606,139.8252,141.4924,137.4355,135.0548,131.8556,135.3065,130.8115,132.0691,132.8006,131.2708,131.3897,131.3402,130.6621,132.3265,131.1385,132.1299,129.1304,129.7851,119.4843,118.1688,120.6076,125.8008,127.5096,132.2836,131.332,134.4615,137.1131,135.8986,136.2169,138.3368,135.8759,133.4235,133.8739,135.8174,140.5323,144.3034,147.4511,147.291,141.349,138.8345,145.117,144.1536,138.9881,144.5262
"Lake","OH","Cleveland","39","085",74.5761,75.9346,73.9873,73.9732,76.3116,77.7562,79.2343,78.6363,76.564,74.4452,73.5696,73.1638,75.6928,77.629,77.3295,78.8902,79.1347,79.0435,79.8427,80.5646,79.5702,77.0246,76.5098,77.7641,80.1364,80.98,81.136,81.4289,81.922,82.5359,84.2524,84.5122,83.0435,83.2937,81.6997,81.7671,83.3199,84.9051,85.0818,84.8908,84.3219,85.697,85.6027,84.9726,84.2909,84.4469,84.3301,84.9047,86.3706,88.3437,88.5813,88.635,88.7963,89.0296,87.9123,88.0437,87.9238,87.5641,87.8931,88.2016,88.2765,89.4127,88.9125,89.9552,91.5757,92.6092,91.7068,90.736,91.204,89.271,92.4298,93.5355,94.9741,94.8844,94.8374,95.2186,97.4237,97.7615,95.8495,94.0736,94.6714,94.6939,94.4337,95.413,96.7751,97.7165,98.8804,101.0526,101.5455,100.3343,99.8267,99.6424,99.3235,98.92,99.5111,99.2012,100.3554,101.0299,101.8649,102.976,103.7642,103.7622,103.3257,102.8299,101.379,100.7936,101.9202,102.7593,103.9557,105.8488,106.2584,106.6745,106.5267,105.9846,107.6219,106.6858,105.3756,106.1505,105.5249,105.0874,106.836,107.241,105.3906,106.374,106.0057,105.5151,104.2497,104.4509,105.4728,105.7979,104.8264,104.0276,105.1898,104.8045,105.6884,106.224,106.1549,104.7234,102.4395,100.5444,99.4799,98.9273,100.4093,99.1092,97.2409,97.766,97.9223,97.8336,97.768,96.6639,96.5645,95.6464,93.3969,93.2289,91.2689,91.337,91.6933,90.8511,91.7911,92.6915,92.7249,93.9452,94.2081,92.5828,90.9777,88.1038,87.3505,89.2317,89.7416,90.3964,92.57,93.1958,90.1631,87.9772,86.9335,87.4758,88.4472,86.0019,81.0259,78.0877,80.2342,84.4644,86.0301,86.4717,87.4752,86.6068,86.12,83.8469,83.3488,85.1642,81.2999,79.1928,79.4138,83.1986,82.9863,85.1744,87.4522,86.0364,85.8668,86.0439,84.2291,78.7352,78.9785,78.6161,81.1723,84.4827,87.4073,88.6989,89.1409,88.3359,86.3928,87.436,86.5039,84.2028,83.1795
"Montgomery","AL","Montgomery","01","101",56.7773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.895960154953,55.4558,62.4648,63.8231,60.8135,57.9504,53.0529,,,,,,61.2782222222222,,58.0386,53.5793,51.0337,,,,,,,,61.8473895582329,,,,,,,49.0269461077844,,,,,,,,64.3224699828473,,,,,,,,,,,,64.7181628392484,61.0023,,51.8776,,,,,,,58.3647798742138,61.6891,,59.8068,55.2167,54.565,,,57.4375772558714,,,69.5892351274788,68.4231,65.3338,63.6091,,,,,,63.6363636363636,65.0665,65.0981,,,65.8095238095238,64.5677,,66.1597,,72.8433,,,,,,,68.2132352941177,,,75.7150869321368,,,,,,,85.7671324018629,76.0224,74.9646,76.0546,73.5752,72.5588,71.7359,71.0407,,,,,72.2905918057663,,,,64.9853497164461,69.9391,72.6244,71.2237,72.2395,69.6506,,72.4486,75.2982,78.0047,75.4893,70.0419,69.0735,66.2321,65.623,,66.9335,,,,57.0694752402069,64.8284,65.0783,65.2134,,69.4244,74.9192,69.5798,70.7566,61.1795,,,,58.3264119601329,59.9528,,75.0636,66.464,,52.4933,,,,,,62.8988149498633,70.7706,,,76.2867647058823,,,81.4179346066688,74.2806,,
"York","SC","Charlotte","45","091",,,62.4626419605499,56.6825,58.5614,,,62.6086956521739,,,,,,67.5,,68.7075,62.0203,64.8859,,,,70.3125,73.5837,69.2178,66.1842,63.4742,64.7323,69.8041,69.9708,66.9324,65.6729,63.539,66.4723,70.7036,74.0608,73.4853,74.6297,68.7132,71.445,68.1503,71.0139,73.8251,69.6204,72.2752,74.963,72.7126,,71.4825,66.9577,68.0475,67.788,70.003,68.6659,71.8209,74.0464,72.6417,71.9838,71.1955,74.0845,74.3411,77.5078,79.7102,79.783,81.4294,80.7619,79.404,75.9859,78.1333,79.0171,74.5499,76.5981,75.9857,77.3127,75.1231,79.0603,77.3048,74.4219,78.4671,78.2046,78.3956,77.4199,76.2853,74.04,77.7644,80.4759,78.4563,79.773,80.8619,82.9082,82.4806,80.0779,75.0099,75.7577,76.2117,84.8168,84.1181,81.5013,80.5189,82.424,83.9622,82.4966,84.4729,84.2354,84.0454,83.5806,87.894,83.8614,85.3923,84.497,84.9288,83.7789,86.0525,86.3554,85.6312,85.8299,90.8855,94.4827,90.6117,88.0875,89.6321,91.4429,93.9684,94.4437,93.2585,92.0581,93.8655,91.364,90.091,92.1385,90.9403,90.6918,93.1904,95.3709,94.4526,95.5305,94.8788,95.305,98.8347,101.1626,95.7803,90.7561,86.4912,86.7595,90.6383,92.873,94.6595,97.4687,100.3349,95.8335,91.2796,92.0354,92.1482,91.5405,88.2684,86.0984,81.5473,84.3216,90.565,89.7158,93.3147,89.1975,92.9471,87.2974,84.0828,81.8205,79.891,79.8453,81.2886,86.2988,89.0204,88.2194,89.9341,92.233,90.6439,91.6452,88.8566,86.3195,83.4524,82.3606,84.9594,87.4169,87.0893,87.4917,87.9318,85.6408,88.2917,87.8593,85.11,86.2712,89.6638,86.0701,83.3858,82.7336,84.8108,87.2591,86.073,85.0702,83.9013,85.437,88.2473,84.4857,83.3589,83.2001,87.2439,87.1601,85.8599,90.2217,92.7913,94.6354,93.6794,91.3981,92.5896,93.4126,86.9481,84.5564
"Chesapeake City","VA","Virginia Beach","51","550",59.9684,60.818,60.5383,60.4155,60.4355,60.8639,60.5857,60.7021,61.349,61.0457,61.6387,61.2311,61.7419,62.0342,61.9742,62.423,63.1252,62.6993,62.5305,61.9782,62.2355,61.9627,62.6491,63.377,63.4653,62.6502,63.1375,63.6121,63.4641,63.4136,64.2209,64.489,64.7132,63.9281,63.628,64.5315,64.3439,64.6234,65.2371,65.4301,65.4059,65.6987,65.7501,65.5567,65.8848,65.638,65.6981,66.0412,66.8227,67.0258,67.9745,68.3496,68.4184,68.7293,68.2292,68.5499,68.8832,67.8192,69.4836,70.5031,71.3938,70.8387,71.1006,72.3586,72.6653,73.429,74.1174,73.5541,73.6393,72.9042,73.4129,74.222,74.5281,75.5356,77.4019,78.1484,78.8262,79.1884,79.8548,80.0334,80.539,82.087,80.3786,79.8743,80.8625,82.7557,84.3975,86.5932,86.8797,87.1308,87.5014,88.3135,89.2739,90.6365,91.3837,91.3662,92.8618,95.1015,98.9732,101.9021,104.814,106.9156,107.9332,109.4394,111.1649,113.4015,113.3301,117.2754,120.7302,125.2268,129.7593,133.1611,136.132,136.56,137.1998,139.6739,140.1749,139.675,138.0488,138.6272,135.798,138.6409,142.4401,145.8744,145.6605,144.8599,145.4363,145.0443,144.273,142.0198,143.4101,143.728,145.8327,145.8537,148.0665,148.1762,147.0146,145.8773,144.8499,144.5494,144.2114,140.7319,138.6557,139.0019,138.6783,139.1769,139.5875,139.7807,139.4343,137.439,138.5058,135.7298,131.5075,130.5769,130.082,131.3417,131.7598,132.6831,131.0763,130.1784,130.7943,131.5372,131.2396,130.8979,128.7821,122.9504,122.5257,122.511,119.8695,119.2414,117.6155,120.7228,122.3653,123.4616,123.5983,125.0536,123.9238,122.4409,121.3503,119.2914,120.8403,121.0443,122.2102,120.8507,120.0037,119.7933,119.2753,117.1428,115.7007,112.8965,113.1855,111.6635,115.5141,117.6241,117.0793,115.3126,114.8214,114.1533,113.7401,114.3328,114.4507,112.9466,110.508,110.3619,110.1485,113.441,117.6804,120.3146,120.7818,121.1224,119.4083,118.9412,120.354,118.8892,119.1936
"Benton","AR","Fayetteville","05","007",51.4057,52.7309,53.3214,53.902,54.4516,54.2553,54.7006,55.2443,54.7202,55.1583,54.698,54.691,54.6369,52.9706,53.5353,55.197,55.6035,54.2696,54.6615,54.0023,55.1348,54.5322,53.7323,53.5248,54.5422,54.7431,55.9558,56.6852,57.5105,57.4122,55.6167,55.967,54.2193,55.5096,55.7536,56.9199,55.8236,56.5745,56.5612,57.687,59.2348,59.1247,58.0766,57.5555,57.7718,57.7011,58.4709,58.5927,58.1248,60.0092,60.7317,61.048,60.7066,61.4273,59.9501,59.8898,59.9234,61.4835,61.7183,61.3758,61.2382,63.2367,64.166,64.049,64.3433,63.5058,63.1483,63.0444,63.5966,63.9688,63.6765,64.2088,64.2085,64.7978,66.553,66.9943,66.326,66.0802,66.4627,67.8126,67.3497,66.691,66.7753,68.1893,69.3564,70.8286,70.724,71.1754,70.8461,71.1308,71.2404,73.2219,74.0874,74.6633,74.9244,76.3947,77.1482,78.2621,79.3074,80.7443,81.7313,81.5294,81.7009,82.1675,82.5811,82.64,83.3237,84.3219,85.824,87.7422,88.9865,89.4767,90.3359,90.946,91.3783,91.6278,91.4827,91.3911,92.251,93.1255,94.151,95.4218,95.6785,95.5336,94.9497,94.4507,94.4847,94.7794,94.5286,94.5912,94.1333,94.4785,94.1581,93.5723,93.8062,94.3656,94.6582,94.0482,93.4871,93.0495,92.1006,91.987,91.9857,92.3668,91.2804,89.9992,88.996,88.8848,89.9529,88.5021,87.9597,87.9526,86.5906,84.8382,82.2766,83.3931,81.2633,81.6317,82.0736,81.9009,82.0233,83.6603,83.5524,82.3551,82.3547,81.3512,79.1746,80.05,80.2615,81.8967,81.1858,80.2977,83.1838,84.2222,84.0616,83.1113,80.9611,78.2269,80.0016,79.1884,80.4584,80.8025,80.4154,78.3667,77.4414,76.5934,77.3291,75.9997,75.0199,73.1887,73.595,74.2595,72.7924,74.5818,76.2655,76.3805,75.5711,76.8599,78.2956,77.3816,79.0973,77.893,78.6366,80.4994,83.0335,85.1249,83.8954,85.4762,85.0769,83.4926,82.0954,82.2665,82.8328,81.0933,80.5335
"Butte","CA","Chico","06","007",73.116,73.0983,73.5308,74.2128,75.6634,75.3628,76.4294,75.5099,75.2236,71.6519,70.4061,70.731,70.4197,71.7327,73.1754,76.1342,76.6127,74.3666,72.9822,72.2079,74.0503,72.4709,71.4379,72.7218,73.892,75.9701,78.1857,78.4851,79.6649,78.29,75.7626,76.219,77.0838,78.2023,76.1833,79.2094,79.8321,80.8028,82.1814,83.6379,82.3924,82.8245,83.4761,84.3362,81.1702,78.1682,77.7741,80.0365,81.6832,85.0218,87.6877,89.9994,90.3677,90.0182,89.3261,88.185,88.0959,89.0398,91.7771,93.225,93.6045,95.2213,97.3124,100.592,102.9401,103.4704,101.2538,101.3314,101.572,103.6832,102.9627,105.9195,106.7438,109.6147,112.2722,115.1137,116.9725,117.9251,119.3273,120.4234,120.5301,120.6401,119.8881,124.7509,131.1345,134.302,134.7825,137.7927,141.8303,144.0137,144.5257,142.4153,142.5026,142.7585,146.03,148.4493,151.0992,157.4056,163.9144,165.9193,166.2709,168.5612,169.0502,171.7677,175.7607,171.3774,175.2525,178.9534,183.819,188.7125,190.7681,195.6863,198.6808,202.2748,201.8124,197.9925,197.2661,195.4221,197.404,202.5906,204.1843,204.8515,205.9082,202.7777,200.17,198.9919,197.9441,193.9288,190.112,188.1645,191.2731,194.7663,197.6738,198.1737,197.1747,195.7775,197.012,188.8115,183.1373,182.7289,183.0187,186.1109,175.2469,169.5249,176.3999,178.8427,180.4918,177.2672,174.1397,174.5368,170.9671,168.0116,161.2944,159.6788,156.9347,154.4397,149.7483,148.7866,152.8752,155.0378,147.4104,148.1386,148.5673,147.9582,146.2294,135.3103,129.7477,138.6586,148.3676,154.012,148.7966,144.8766,147.0443,140.7345,142.1777,137.3832,130.2951,126.7259,119.6344,121.9219,124.2906,128.7088,129.6836,128.1714,130.0388,129.4885,120.5125,119.7424,117.0194,107.3226,117.4571,122.7833,121.1425,120.7386,125.7215,125.1207,125.923,126.767,127.0446,133.3366,134.0649,130.0149,125.4543,137.0061,136.0208,138.6825,139.7544,142.5507,143.1771,143.9706,147.0952,148.2195,143.7723,137.7959,139.9633
"Saratoga","NY","Albany","36","091",67.8457,69.3583,70.4771,70.3536,69.8298,68.5775,69.4185,69.2027,67.6302,67.5875,68.4224,69.2275,69.3222,67.5132,68.9258,69.27,70.6145,70.3145,70.9905,69.8309,66.7018,66.9513,66.0398,69.4483,69.1179,70.9779,71.6227,71.3817,71.0821,71.2359,70.1367,69.6304,70.9273,72.4692,72.8679,72.3693,71.7831,70.7409,71.894,72.1468,73.1818,74.5172,75.0807,74.8021,75.8379,76.3811,76.2769,75.4594,77.1195,77.2182,77.9091,78.1549,77.2283,76.4082,73.984,76.393,75.8864,77.2773,76.7748,78.7177,80.1915,80.2189,83.2288,83.5113,84.0549,84.9358,83.9008,84.7374,84.8754,84.1907,85.3801,86.0036,86.5052,85.6607,87.3519,87.4678,88.7669,90.8863,91.5551,93.5065,93.0115,94.3246,94.6775,96.1487,98.7209,98.7607,96.5894,99.0152,109.5068,109.4874,113.8965,116.9336,124.6075,121.5434,112.0829,108.0878,109.1411,111.01,109.9967,113.2601,113.8371,118.71,122.2527,120.9517,120.0778,117.3332,117.9561,122.4015,124.9321,129.8487,131.1124,133.8186,134.7666,135.8114,138.0883,138.1601,138.7084,137.654,139.5488,139.8205,140.5337,141.3075,143.7291,144.632,145.6309,145.9026,143.5174,142.0364,143.2454,141.0619,140.7582,142.2382,141.9224,144.8886,146.855,147.0786,147.7517,144.6639,145.9368,144.4727,145.12,143.3891,139.2907,138.112,138.459,139.0345,142.0964,142.5077,141.7015,139.6934,140.0467,141.4228,138.1378,136.8055,131.5805,133.213,135.7733,137.1291,135.9708,136.4471,135.7467,142.3735,141.3114,142.6517,144.6072,145.7969,141.2683,140.3308,141.4617,142.2083,142.5184,144.4465,146.4034,142.9828,142.376,143.0339,140.8405,135.5574,137.8747,137.4918,138.9745,139.3704,141.8398,142.3293,139.7591,138.4896,139.515,140.537,139.8259,136.6078,133.7934,133.3167,135.7489,137.2471,142.2809,145.0853,143.5263,143.3585,140.6316,142.8711,139.8331,138.9491,136.0191,135.7533,136.5297,143.9515,145.9872,148.1254,147.1737,146.6804,144.308,145.3049,144.5369,144.5602,140.462
"Jefferson","MO","St. Louis","29","099",73.7026,75.1003,76.1055,76.4588,77.7702,80.2751,80.7675,78.9661,80.1348,76.1226,72.5529,74.1704,73.5445,74.5147,74.4241,76.5093,76.1751,76.2252,77.1069,76.5547,78.2335,76.4993,79.3472,78.9661,79.2822,77.4506,76.8349,77.7126,79.1815,79.2994,80.0608,80.8595,81.7793,83.6085,82.2015,84.1113,82.1064,82.7532,81.8437,81.4438,80.7226,80.2547,82.3903,86.8269,87.8051,88.3894,87.3108,86.3713,85.7566,86.8553,88.0885,88.3775,89.0167,88.9345,90.3015,92.1233,90.1951,86.7487,88.4999,92.2195,94.793,93.8112,93.3166,93.6091,95.5714,94.9723,96.2555,99.2969,100.1148,101.5658,100.0343,98.7117,100.8606,99.0061,97.6754,97.7884,99.1896,100.4202,101.8862,101.8028,102.6734,101.4742,99.3429,97.4045,95.1979,98.214,100.7446,101.5838,100.0306,102.0579,98.9744,103.5224,103.4376,105.1272,103.2652,104.7577,108.8129,111.3629,112.9103,112.6703,110.7777,111.7813,111.4819,112.1297,109.1732,106.0829,107.2786,111.6775,111.3307,118.2378,122.5154,124.6243,124.3467,128.583,128.8732,123.7109,124.2371,126.1729,125.1351,127.6952,127.0051,128.9993,127.4078,125.2744,125.1605,128.6598,131.7917,128.8835,125.7252,125.4768,126.4704,125.8917,126.4812,128.5386,127.7773,127.4115,128.0893,127.5915,127.1957,126.6172,125.6029,121.5392,114.8118,116.9123,115.8664,119.2377,120.3156,123.2781,120.1066,123.423,123.4115,125.6833,120.2783,118.1575,117.6681,117.8552,118.2006,114.99,117.1188,115.8326,114.3269,121.5998,120.7053,123.4621,125.9025,123.2492,124.1591,121.1366,120.1703,121.5208,121.0033,123.4551,122.5922,121.3813,113.4231,108.2628,109.8961,110.1374,101.972,102.2326,105.1983,109.4434,112.1994,109.3814,115.6155,111.8005,107.1584,110.376,113.8234,115.2981,111.4478,113.049,116.1362,117.4338,114.3362,112.8524,114.401,121.6709,124.0687,119.7361,122.528,122.7851,121.2656,119.5956,116.1762,118.7779,123.9522,126.3742,124.9347,118.1478,117.8488,117.0603,110.7211,113.0688,116.4516
"Niagara","NY","Buffalo","36","063",49.3656,49.9874,51.6259,51.5723,53.5434,54.4907,50.5511,49.1979,49.952,53.0092,59.0182,56.2042,53.0607,51.6146,53.2985,53.7717,52.7169,51.4095,54.3425,53.4939,52.1173,49.8455,49.5282,48.2328,49.9166,53.1624,55.3352,56.2282,57.5088,56.7857,55.5309,53.8766,54.7005,53.8671,54.3489,49.3497,50.2933,46.5785,48.1584,51.7837,54.4322,52.2894,53.3446,55.4233,56.9803,56.2691,55.8724,51.8787,52.2804,53.96,57.1025,55.3312,54.7278,55.699,56.3729,55.6467,53.7365,52.3003,51.0652,54.394,54.87,57.9935,55.369,61.6912,62.2247,62.2777,63.2155,57.0396,54.0014,56.9434,56.1421,58.0233,58.442,56.6929,57.3719,56.4766,60.7363,59.7798,61.9943,59.3076,62.5202,62.4464,61.5766,61.574,68.2791,68.8681,68.8794,67.8746,69.0678,70.8977,68.3248,65.4435,63.7058,66.1162,64.2622,61.321,68.4577,72.6449,73.465,77.9713,80.1676,79.7392,77.7622,65.5513,62.8979,60.6611,66.376,67.4549,65.7908,66.7438,70.4452,72.9865,73.8252,74.7241,73.7856,73.4721,70.5146,68.0958,67.0584,68.5702,71.0918,72.3217,74.3294,76.1908,75.4809,76.3696,76.655,74.6736,74.0819,72.739,70.6528,70.0197,67.8139,69.5287,72.8355,73.1593,73.6759,74.8175,73.8211,72.3906,71.5038,72.4989,70.678,66.6905,74.03,77.5331,80.2765,78.2356,76.0347,74.934,74.3159,72.169,69.0188,63.8398,64.0918,61.629,60.499,66.9064,72.7133,71.8324,70.7741,74.4002,72.9799,72.9204,67.3446,71.4453,70.6782,69.1056,70.0189,73.3256,74.6388,74.5462,71.3785,73.8472,74.051,78.3532,79.2817,76.5135,74.5137,72.1522,69.9748,71.5848,76.4485,80.4932,76.8099,76.5408,75.5498,73.4592,72.0696,73.5288,69.3904,68.95,65.4048,69.247,78.6198,80.2492,80.1755,79.2469,79.574,81.4972,80.0187,72.1863,72.9536,71.993,70.4287,72.4797,80.4702,86.2969,90.6541,84.278,77.9055,72.6795,77.8802,76.3912,79.7447
"Barnstable","MA","Cape Cod","25","001",83.8224,87.01,88.7807,88.3469,87.2276,88.3521,89.0928,89.1474,89.4345,89.4345,86.1634,85.2486,86.2981,89.9175,91.7839,92.8598,93.0155,94.275,95.1656,95.4345,95.3189,95.0324,92.4675,93.1064,93.7717,97.187,97.6843,97.9238,97.4484,99.7793,102.6822,102.3309,103.1281,105.2196,103.0945,101.6237,104.3443,107.5405,110.0568,110.9627,110.7076,113.2834,116.3889,119.0035,119.7513,120.4985,120.0385,120.9634,124.9716,130.0177,133.3742,133.9826,131.6738,139.4867,142.5928,142.1388,141.4342,142.0765,139.9264,143.6008,147.8818,151.7255,153.5118,155.6876,156.0513,162.36,166.5603,167.5652,166.3685,163.3234,163.6989,167.1617,173.8203,179.6645,186.9642,189.6844,195.8137,202.2629,208.0841,212.9276,209.832,206.1897,206.3293,209.2846,209.2801,215.4347,218.2813,217.3263,220.8002,225.4025,227.6981,226.5793,228.9194,231.373,230.8391,231.7098,236.9068,245.0622,248.8737,250.4822,251.4081,255.2915,259.3923,258.9697,251.2826,248.9795,250.118,249.4624,249.2551,260.1799,268.1956,270.0983,266.2067,280.8625,276.7386,269.3166,265.8276,266.5518,268.0835,265.4189,270.0865,272.5097,278.3337,270.099,270.429,270.8949,272.255,263.6061,257.8467,250.989,243.7727,255.764,255.3265,266.018,263.1593,259.785,256.2315,264.4853,263.0553,251.5275,254.6043,250.4668,247.9129,238.091,236.6825,236.2564,237.9439,234.8208,231.3084,239.8483,240.0959,229.0538,217.9117,214.5108,213.304,207.0179,206.8977,213.3132,220.929,216.1231,218.8195,222.8755,225.5539,223.0256,221.4016,223.4078,218.0306,222.076,217.2313,218.6262,218.5473,217.3802,221.9275,229.1067,230.1215,230.1553,232.4509,228.5356,222.5335,217.9197,215.2847,221.7169,221.9197,219.7415,213.3765,213.6502,211.8937,213.1844,216.554,217.0298,213.5626,212.3,220.3337,218.8134,217.5938,214.6857,214.0183,220.2319,220.4981,221.5159,222.0905,214.1545,205.6703,213.1556,216.7558,226.3737,227.9681,228.6563,226.9586,231.0432,231.888,230.2905,224.0702,223.5351,223.8513
