"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02"
"Riverside","CA","Riverside","06","065",9.094216078574,8.1291759465478,8.3333333333333,8.7336244541484,9.1001011122345,9.1116173120728,9.2436974789915,9.4228504122497,9.3114241001564,9.225639125602,9.0950432014552,8.7719298245614,8.4033613445378,7.9646017699115,7.8461538461538,7.5693860386879,7.4666666666666,7.5037518759379,7.1454090746695,7.2715143428952,7.4074074074074,7.3333333333333,7.3658536585365,7.2992700729927,7.1454090746695,6.8965517241379,6.8965517241379,6.6517189835575,6.5040650406504,6.2519537355423,6.4516129032258,6.3769928102532,6.0090216969771,6.1349693251533,6.0120240480961,6.0589216231239,5.8312889224381,6.0751565762004,6.0150375939849,5.7569296375266,5.4317548746518,5.1397033459813,5,4.9214160977933,5.0809780882819,5.0062578222778,5,5.0492219752302,5.0632911392405
"San Bernardino","CA","Riverside","06","071",10.05,9.5454545454545,9.5735422106179,10,10.0418410041841,10.0502512562814,10.0090991810737,10.006671114076,10.006671114076,10,10.0062539086929,10.00100010001,9.8440545808966,9.3258891645988,9.0964220739842,9.1116173120728,9.090909090909,8.5772357723577,8.1481481481481,8.3402835696413,8.3402835696413,8.3402835696413,8.6538461538461,8.347245409015,8.3333333333333,8.1124932395889,7.9693231077025,8,7.6250962278675,7.4074074074074,7.4074074074074,7.3382254836557,7.4074074074074,7.6642043705755,7.6923076923076,7.6946752847029,7.168458781362,6.8965517241379,7.1428571428571,7.1428571428571,6.6755674232309,6.1176470588235,5.9171597633136,6,6.0518731988472,5.8786610878661,5.6603773584905,5.9117647058823,5.3333333333333
"Clark","NV","Las Vegas","32","003",8.1803005008347,8.4033613445378,8.3328240712448,8.440366972477,9.1185410334346,10,10.2695763799743,10.3483959986202,10.5691056910569,10.2857142857142,10.01001001001,10,9.7979797979797,9.1515151515151,9.1148886283704,8.8235294117647,8.6565096952908,8.4578313253012,8.1967213114754,8.3888888888888,8.3798882681564,8.3888888888888,8.5106382978723,8.131067961165,7.7635270541082,7.4148148148148,7.1428571428571,6.816760475297,6.8181818181818,6.6889632107023,6.5701559020044,6.4928337074771,6.5126512651265,6.471401416969,6.0998229491611,6.1657032755298,6.0897435897435,6.2814681065314,6.078431372549,5.9058823529411,5.7159188339525,5.5300722512494,5.5913978494623,5.7142857142857,6.060606060606,6.0356652949245,6.0156931124673,6.1848505906879,5.8837373499646
"King","WA","Seattle","53","033",6.25,6.967213114754,7.1164755582377,7.6934913063548,8.3078632953598,8.3333333333333,8.3507306889352,8.4542271135567,8.3333333333333,8.3402835696413,8.6206896551724,8.3379655364091,7.7220077220077,7.5,7.3825503355704,7.4108383510884,7.6190476190476,7.5018754688672,7.3393124065769,7.4418604651162,7.5125,7.6894673682267,7.6952674105425,7.6932940120528,7.4074074074074,6.9902912621359,6.6666666666666,6.1944965603502,6,5.8830450641251,5.8910162002945,5.8823529411764,5.889281507656,5.9523809523809,5.9682210708117,6.0790273556231,5.7142857142857,5.7302231237322,5.715102157451,5.4545454545454,5.3333333333333,5.4325955734406,5.4545454545454,5.4545454545454,5.5555555555555,5.7175528873642,5.7471264367816,5.7547956630525,5.3443273782256
"Wayne","MI","Detroit","26","163",14,14.3061516452074,15.1515151515151,16.1073825503355,17.0212765957446,16.9491525423728,16.7224080267558,16.6759310728182,16.6805671392827,16.69449081803,16.8067226890756,16.8350168350168,16.4403145103645,15.0943396226415,14.6231155778894,14.4274120829576,14.6356033452807,14.4285714285714,14.3061516452074,15.1428571428571,15.015015015015,15.2594099694811,15.8426966292134,16.1442006269592,16.5739710789766,15.3846153846153,14.7619047619047,14.2857142857142,14.2857142857142,14.8936170212765,15.3674832962138,15.4083204930662,15.0753768844221,15.0187734668335,15.0753768844221,14.7869674185463,14.3061516452074,13.8408304498269,12.6582278481012,12,11.9047619047619,12,12.3404255319148,11.5191986644407,12,12,12.531328320802,13.876923076923,13.0434782608695
"Tarrant","TX","Dallas-Fort Worth","48","439",5.005005005005,5.2687038988408,5.4736842105263,5.7915057915057,6.1176470588235,6.1812297734627,6.2091503267973,6.0642813826561,6.0036385688295,5.8115183246073,5.9411764705882,5.8823529411764,5.511811023622,5.2631578947368,5.3175915491474,5.2631578947368,5.2631578947368,5.2631578947368,5.2631578947368,5.3846153846153,5.2592592592592,5.2631578947368,5.3383458646616,5.114899925871,5.0125313283208,4.8571428571428,4.7619047619047,4.7170080990948,4.8571428571428,4.7619047619047,4.6104928457869,4.6422893481717,4.7630388187663,4.7628908676744,4.5454545454545,4.5537340619307,4.2016806722689,4.2553191489361,4.1701417848206,4.1666666666666,4.0339407428015,4.1570438799076,4.3497172683775,4.3824701195219,4.4451851851851,4.3768115942028,4.375,4.5454545454545,4.3010752688172
"Santa Clara","CA","San Jose","06","085",13.1660231660231,10.6538235294117,8.7671232876712,8.6206896551724,8.7719298245614,6.9230769230769,6.933503955328,6.8090787716955,7.0454545454545,7.176913873462,7.4101519081141,7.176913873462,6.5676309616888,6.0571428571428,6.0120240480961,5.8888888888888,5.9675675675675,5.857740585774,5.865522174535,5.857740585774,5.7724957555178,5.7915057915057,5.6756756756756,5.6666666666666,5.511819703653,5.3475935828877,5.4183717700994,5.2631717451888,5.2770448548812,5.420054200542,5.5785123966942,5.6761268781302,5.813953488372,5.882698982293,5.7224606580829,5.5679287305122,5.5617352614015,5.5555527777763,5.6047787610619,5.7773851590106,5.1067073170731,5.1396648044692,5.1546391752577,5.0530570995452,5,4.8215403882279,4.7641734159123,4.9029221415963,5.0015
"Broward","FL","Miami-Fort Lauderdale","12","011",10,9.784735812133,10.0334448160535,10.8928571428571,11.1111111111111,10.9890109890109,11.0772357723577,10.880829015544,11.011011011011,10.8108108108108,10.6703910614525,10.1449275362318,9.6969696969696,9.1608929946112,9.0991810737033,9.090909090909,9.0964220739842,8.75,8.347245409015,8.4745762711864,8.3333333333333,8.1632653061224,8.16,7.8947368421052,7.9682539682539,7.6923076923076,7.6271186440677,7.6923076923076,7.4997687494218,7.1428571428571,7.1428571428571,6.9333333333333,6.8800764452938,6.6711140760507,6.5680473372781,6.8458781362007,6.7744418783679,6.7910447761194,6.6666666666666,6.269592476489,6.2578222778473,6.1913696060037,6.2893081761006,6.1176470588235,6.253908692933,6.3840425531914,6.4705882352941,6.4766191547886,6.4267352185089
"Bexar","TX","San Antonio","48","029",5.2219321148825,5.0847457627118,5.1282051282051,5.5232558139534,5.9880239520958,6.253908692933,6.253908692933,6.1475409836065,6.060606060606,5.7142857142857,5.688282138794,5.5617352614015,5.2631578947368,4.8192771084337,5,5.0632911392405,5.0783233720067,5.153409848669,5.0253781597065,5.1339285714285,5.079365079365,4.9122807017543,4.9438202247191,4.8943270300333,4.8009592326139,4.6918026152569,4.5836516424751,4.6711153479504,4.7641734159123,4.6007078012001,4.7058823529411,4.8809523809523,4.5977011494252,4.5227135678391,4.3593529767098,4.5454545454545,4.1701417848206,4.0867389491242,4.0032025620496,4.0884438881935,4.1324021653787,4.16,4.4117647058823,4.2735042735042,4.4444444444444,4.1152263374485,4.074074074074,4.0816326530612,4.1461518528116
"New York","NY","New York","36","061",6.595744680851,6.4748201438848,6.5625,6.578947368421,6.4179104477611,6.3965884861407,6.6666666666666,6.4,6.595744680851,6.4864864864864,6.6889632107023,6.7599067599067,6.25,5.754716981132,5.6603773584905,5.6,5.8997050147492,5.7692307692307,5.7303370786516,6.0188087774294,5.8835065699156,5.9889398752794,6.1538461538461,6.1224489795918,5.7894736842105,5.6761268781302,5.5876685934489,5.1929490233444,5.4054054054054,5.4054054054054,5.3452115812917,5.4127198917456,5.4945054945054,5.439330543933,5.3803339517625,5.6410256410256,5.0420168067226,5.3157894736842,5.5561729081009,5.7547956630525,5.6603773584905,5.7894736842105,5.889281507656,5.7142857142857,5.8490566037735,5.5555555555555,5.7142857142857,5.6603773584905,5.5555555555555
"Philadelphia","PA","Philadelphia","42","101",7.1462601238685,6.6696309470875,6.9333333333333,7.3529411764705,7.6982294072363,7.6923076923076,7.6782581935682,7.1942446043165,7.1479628305932,7.0631970260223,7.1486776268763,7.320644216691,6.6251667407736,6.0169491525423,6.25,6.2200351938294,6.5559812686249,6.8,6.6755674232309,6.9821567106283,7.1111111111111,7.1479628305932,7.1479628305932,6.7327115514103,6.6711140760507,6.2578222778473,6.4680851063829,6.6666666666666,6.9188679245283,7.007007007007,7.1457142857142,6.9799906933457,6.6889632107023,6.6493263972255,6.6740823136818,6.712172923777,6.2011173184357,6.1538461538461,6.001200240048,6.0725207514198,6.060606060606,6.1326658322903,6.1177375913813,6.253908692933,6.6696309470875,6.4743967039434,6.2519537355423,6.060606060606,5.8358662613981
"Alameda","CA","San Francisco","06","001",5.5172413793103,6.4102564102564,6.7878787878787,7.2463768115942,7.4884360545068,7.7538461538461,8,7.9605263157894,8.3333333333333,8.714596949891,9.090909090909,8.9766606822262,8.3368070029178,7.5949367088607,7.5949367088607,7.320644216691,7.0350877192982,7.0232558139534,6.8262063554335,6.9775555297127,6.9930069930069,7.2179830892967,7.3188582581117,7.1428571428571,7.0321811680572,6.6985645933014,6.5970313358988,6.0960334029227,5.9159526723786,5.5276381909547,5.8695652173913,5.9354838709677,5.8181818181818,6.1176470588235,6.7252677433854,7.0298769771528,5.9332321699544,6.25,6.8085106382978,6.4536947402387,6.144,5.8421535127927,5.4611650485436,5.109722695633,5.5555555555555,5.5555555555555,5.2706343205463,5.2853133769878,5.1396648044692
"Middlesex","MA","Boston","25","017",4.8128342245989,5.0259067357512,5.1295203898435,5.3580996606536,5.6625141562853,5.6603773584905,5.668241178105,5.5570991942206,5.4736842105263,5.1282051282051,5.4578532443905,5.3061224489795,4.8311520439489,4.5871559633027,4.6720686367969,4.657705532979,4.9586776859504,5.1761517615176,5.0016672224074,5.2207792207792,5.1268116870799,5.1459854014598,5.2388289676425,4.9106078665077,4.6822742474916,4.3516100957354,4.3478260869565,4.3777360850531,4.546487838145,4.4776119402985,4.5510835913312,4.546487838145,4.4992295839753,4.3516100957354,4.1818181818181,4.3897996357012,4.1316978695932,3.9743931715124,4.0824658093488,4.1101520756267,4.1297935103244,4.0824658093488,4.2598509052183,4.2872454448017,4.5447859979408,4.5326633165829,4.4543429844097,4.2869391254644,3.7389100126742
"Suffolk","NY","New York","36","103",6.6635554518483,6.8767908309455,6.9968998966632,7.1599045346062,7.4074074074074,7.2568940493468,7.4226804123711,7.2724674953564,7.168458781362,6.9783670621074,6.7130919220055,6.6688896298766,6.2597809076682,5.7971014492753,5.945174858084,6.1349693251533,6.2745098039215,6.6688896298766,6.4610244988864,6.6889632107023,6.6711140760507,6.3965884861407,6.269592476489,6.0434372049102,6.0609733923268,5.7971014492753,5.8006289308176,5.76,5.9171597633136,5.9058823529411,6,6.1196105702364,5.857740585774,5.7224606580829,5.6641509433962,5.420054200542,5.176724137931,5.2823315118397,5.3043478260869,5.2525252525252,5.4839319470699,5.5679287305122,5.7950530035335,5.7848963617915,5.7224606580829,5.5580709946416,5.5617352614015,5.4054054054054,5.0881355932203
"Sacramento","CA","Sacramento","06","067",7.1633237822349,8.0285254198297,8.5507246376811,8.8235294117647,9.4375235938089,10,10.6002554278416,10.8407079646017,10.7142857142857,10.351966873706,10.1079136690647,10,9.7028502122498,8.7032201914708,8.6913580246913,8.5897435897435,8.695652173913,8.5266821345707,7.8125,8,8.2278481012658,8.234756034178,8.2823790994997,8.1836547291092,8.080808080808,7.5581395348837,7.6982294072363,7.5500188750471,7.0542635658914,6.276150627615,6.6666666666666,7.0422535211267,6.3879598662207,7.0243204577968,7.0588235294117,6.6815144766146,6.9767441860465,7.5,7.2093825457054,6.6666666666666,5.7979417306856,5.6224899598393,5.7142857142857,5.4736842105263,5.7197330791229,5.6,5.5299539170506,5.144694533762,4.7857142857142
"Bronx","NY","New York","36","005",8.0267558528428,6.4516129032258,6.060606060606,6.3545150501672,6.9085089357161,7.578947368421,8,7.8947368421052,7.6923076923076,7.1530758226037,7.2164948453608,7.03125,7.1428571428571,6.6666666666666,6.5420560747663,6.6815144766146,7.0298769771528,6.5625,6.6147859922178,6.8965517241379,6.7114093959731,6.9333333333333,6.6755674232309,6.6711140760507,6.6815144766146,6.6666666666666,6.9930069930069,6.0150375939849,6.269592476489,6.2630480167014,5.7627118644067,5.8823529411764,6.2578222778473,6.25,5.8823529411764,5.5737704918032,6,5.5405405405405,5.7877813504823,6.0698027314112,6.0975609756097,5.7142857142857,5.4644808743169,5.4054054054054,5.1413881748071,5.4727793696275,5.5617352614015,5.2892244453274,5.4054054054054
"Nassau","NY","New York","36","059",5.5865921787709,6.0120240480961,6.0955518945634,6.2597809076682,6.4590200445434,6.2893081761006,6.4810690423162,6.269592476489,6.2597809076682,6.1728395061728,6.1128526645768,5.7692307692307,5.5404128924498,5.181347150259,5.4127198917456,5.4644808743169,5.6710775047258,5.8967649857278,5.7803468208092,6.060606060606,5.9742023082145,5.7979417306856,5.6710775047258,5.420054200542,5.2687038988408,5.181347150259,5.181347150259,5.1898734177215,5.4055515013919,5.3198226725775,5.3684210526315,5.3027911686645,5.0093842464884,4.9978749468736,4.8117154811715,4.9132947976878,4.9523809523809,5.0251256281407,5.000025000125,4.9430925221799,5.0125313283208,5.181347150259,5.2687038988408,5.2823315118397,5.181347150259,5.0251256281407,4.8571428571428,4.7675804529201,4.5190445448676
"Palm Beach","FL","Miami-Fort Lauderdale","12","099",10,10.0033344448149,10.0877192982456,10.5970149253731,11.1111111111111,10.9739368998628,11.1234705228031,10.8695652173913,10.3825136612021,10.0033344448149,10.0250626566416,10,9.5238095238095,9.2028316405047,9.1074681238615,9.0964220739842,9.090909090909,9.090909090909,8.6355785837651,9.090909090909,8.6206896551724,8.273381294964,8.2,7.8461538461538,8.296943231441,8.2758620689655,8.3333333333333,8.130081300813,8,7.6128330614464,7.380073800738,7.343170894818,7.2,7.1530758226037,7.1620630652652,7.0967741935483,6.6889632107023,6.8888888888888,6.813627254509,6.6711140760507,6.2597809076682,6.2526052521884,6.5625,6.4557779212395,6.5,6.2893081761006,6.6695565188396,6.7111111111111,6.595744680851
"Cuyahoga","OH","Cleveland","39","035",6.2519537355423,7.8173858661663,7.473841554559,9.0991810737033,9.5283468318246,9.6836668818592,9.5945945945945,9.1001011122345,9.0991810737033,8.6994345367551,8.9086859688195,9.1324200913242,8.7750087750087,8.4,8.3633453381352,8.3333333333333,8.2568807339449,8.3402835696413,8.2735613010842,8.5992428339643,8.4033613445378,8.8070175438596,8.7248322147651,8.6453999075358,8.6206896551724,8.1621621621621,8.1576530464553,7.9189686924493,8.0276816608996,7.8069831306394,7.7220077220077,8,8.0321285140562,8.3333333333333,8.0487804878048,8.2638362395754,8,7.7519379844961,7.6212471131639,7.4603174603174,7.4128984432913,7.433881343817,7.7041602465331,7.7041602465331,7.7864293659621,7.7864293659621,7.8461538461538,7.8212290502793,7.7041602465331
"Hillsborough","FL","Tampa","12","057",7.877094972067,8.3361120373457,10.0456621004566,10.5607476635514,11.0619469026548,11.1160515784793,11.1234705228031,10.7882133290039,10.2179836512261,10.0139082058414,10.006671114076,10,9.4375235938089,8.9068825910931,8.6892488954344,8.5106382978723,8.3633453381352,8.2874015748031,7.9617834394904,8,7.9997169222059,7.8461538461538,7.7794010226442,7.4074074074074,7.4418604651162,7.1479628305932,7.0351758793969,7.0796460176991,7.1479628305932,6.6666666666666,6.621919906302,6.6688896298766,6.7796610169491,6.6711140760507,6.6666666666666,6.2893081761006,6.3604240282685,6.3125,6.0873750462791,6.04,5.645699044232,5.6902002107481,5.8055152394775,5.9740259740259,6.253908692933,6.4557779212395,6.6666666666666,6.4263760827046,6.1145080600333
"Allegheny","PA","Pittsburgh","42","003",5.8858151854031,6.5687583444592,6.9204152249134,7.6470588235294,7.8462348604528,7.9263410728582,7.815631262525,7.4814814814814,7.215411558669,6.968989663221,6.6755674232309,6.48,6.1339173967459,5.8858151854031,6.0698027314112,6.2109212171738,6.2578222778473,6.4583333333333,6.3860667634252,6.6755674232309,6.3604240282685,6.4,6.0150375939849,5.5617352614015,5.6603773584905,5.5586436909394,5.7971014492753,5.889281507656,6.25,6.2526052521884,6.25,6.253908692933,6.3352531070021,6.2893081761006,5.9649122807017,5.8312889224381,5.5617352614015,5.4127198917456,5.4209919261822,5.7377049180327,6.07424071991,6.2509767151117,6.3191153238546,6.2893081761006,6.2882809309922,6.253908692933,5.7714505579068,5.7750759878419,5.4545454545454
"Oakland","MI","Detroit","26","125",10.8108108108108,10.5263157894736,10.7206670637284,11.2592592592592,12,11.8435754189944,11.7794486215538,11.5189873417721,11.5384615384615,11.2971418907491,11.8511263467189,11.7647058823529,11.1172873818788,10.377358490566,10,9.6774193548387,9.5979899497487,9.7357440890125,9.1074681238615,9.5552245158544,9.6828046744574,10,10,10,9.8873591989987,9.0991810737033,8.8787643071452,8.4745762711864,8.4745762711864,8.3204930662557,8.2823790994997,8.3333333333333,8.0064051240992,8.0072057646116,7.9155672823218,7.7519379844961,7.4128984432913,7.3330244434148,6.7114093959731,6.2519537355423,6.060606060606,6.253908692933,6.677796327212,6.9860465116279,7.0125223613595,6.6666666666666,6.2597809076682,6.4090909090909,6.253908692933
"Franklin","OH","Columbus","39","049",5.25,5.5586436909394,5.7075471698113,5.987460815047,6.6711140760507,6.9608111811455,7.0679867986798,6.7796610169491,6.5040650406504,6.4620355411954,6.6666666666666,6.816760475297,6.2150403977625,5.801305293691,5.801305293691,5.7987822557262,5.8490566037735,6.0567010309278,5.9546313799621,6.2578222778473,6.1913696060037,6.253908692933,6.2578222778473,5.9623849539815,5.6724028043339,5.2197802197802,5.0664977834072,5.0035739814152,5.2173913043478,5.2645433008686,5.4127198917456,5.2687038988408,5.3481894150417,5.3219797764768,5.5868438837576,5.889281507656,5.2785923753665,5.086469989827,4.9135577797998,4.9268668206312,5.0228310502283,5.005005005005,5.0062578222778,5.0391061452513,5.2659294365455,5.1741979993101,4.9450549450549,4.8571428571428,4.7237790232185
"Hennepin","MN","Minneapolis-St Paul","27","053",6.6688896298766,6.3225575995713,6.6711140760507,7.5780539557441,8.5763293310463,8.8287227781047,9.0991810737033,9.3023255813953,9.1272727272727,9.0991810737033,9.6930533117932,9.8906611424377,8.7130434782608,8.1621621621621,8.0658170672689,7.7041602465331,7.8521316783594,7.9399812441387,7.6934913063548,8.04,8.3027675891963,8.1617647058823,7.8740157480314,7.6982294072363,7.6086956521739,7.1479628305932,6.7114093959731,6.7450980392156,6.6889632107023,6.6711140760507,6.8571428571428,7.103825136612,6.8636363636363,6.9954529555788,7.0167696381288,6.8396226415094,6.5573770491803,5.889281507656,5.5555555555555,5.4054054054054,5.4127198917456,5.4083288263926,5.7142857142857,6.0024009603841,6.1718098415346,5.9713701431492,6.1224489795918,6.0030015007503,5.2567975830815
"Orange","FL","Orlando","12","095",10.4384133611691,10,10,10.4166666666666,11.1644657863145,11.1111111111111,11.1172873818788,11.1111111111111,10.1941747572815,10,9.9188458070333,9.5283468318246,9.2764378478664,8.8955970737809,8.6559373640713,8.4721157939548,8.5714285714285,8.347245409015,8.2721814543028,8.1058495821727,7.9051383399209,7.8461538461538,8.2191780821917,8,8,7.8461538461538,7.6982294072363,7.5614366729678,7.514450867052,7.1428571428571,7.1428571428571,7.3271551436762,7.0351758793969,7.1428571428571,6.9565217391304,6.6711140760507,6.2578222778473,6.1176470588235,6.1176470588235,6.1436672967863,6.0240963855421,6.0898093090014,6.0790273556231,6.0120240480961,6.3829787234042,6.2503906494155,6.4516129032258,6.4255319148936,5.9530896535301
"Fairfax","VA","Washington","51","059",4.3617446978791,4.9397962334053,4.8179271708683,5.1724137931034,5.4054054054054,5.4665855801067,5.7987822557262,5.6692913385826,5.4555373704309,5.1733057423693,5.1282051282051,4.9995249976249,4.7625396825396,4.4585987261146,4.1045544554455,4.2562247286656,4.3429844097995,4.6296382030337,4.6195911359806,4.7755102040816,4.7809523809523,4.7869674185463,4.7059377169143,4.6289752650176,4.1666666666666,4,3.883495145631,4.000800160032,4.0247678018575,4.0245181062988,4.0734679032551,4.1071428571428,4.1666666666666,4.0333796940194,3.9220847591471,3.8463461538461,3.5149384885764,3.8518518518518,3.8216560509554,3.6939313984168,3.8152610441767,4.016,4.000800160032,4.0797824116047,4.0520366815952,4.1369863013698,3.6363636363636,3.5778175313059,3.4620689655172
"Contra Costa","CA","San Francisco","06","013",6.0171919770773,6.7111111111111,7.0897655803316,7.8601581674393,8.1083272520878,8.6221762372822,8.8823529411764,8.6559373640713,8.7750087750087,9.1344062635928,9.2449922958397,8.8928412627834,8.0779944289693,7.4074074074074,7.0930232558139,6.9204152249134,6.774193548387,6.7114093959731,6.4516129032258,6.7808103068316,6.8511921074266,7.0542635658914,7.0631970260223,6.7427385892116,6.3167760074976,5.9052924791086,5.8725761772853,5.9523809523809,5.8825882352941,5.6692913385826,5.8313632781717,6.2597809076682,6.1538461538461,6.2578222778473,6.0994205550472,6.2578222778473,6.1010486177311,6.2597809076682,6.265625,5.6058669926107,5.438596491228,5.095238095238,5.454909090909,5.0062578222778,5.1282051282051,5.0761421319796,4.6178343949044,4.9230769230769,4.4444444444444
"Salt Lake","UT","Salt Lake City","49","035",5.6734369681152,5.6625141562853,5.7925223802001,6.3884156729131,6.7597765363128,6.9013112491373,7.5927015891701,7.7692307692307,7.669616519174,8.0433885073002,8.2397003745318,7.8212290502793,7.1942446043165,7.1428571428571,7.0035017508754,6.6711140760507,6.758448060075,6.7226890756302,6.6711140760507,6.936416184971,6.8697901695889,6.6696309470875,6.7111111111111,6.5081351689612,6.25,5.8997050147492,5.6603773584905,5.4516129032258,5.4068667207353,5.3347559349159,5.1761517615176,4.9773755656108,4.8677483885307,4.7641734159123,4.7619047619047,4.6822742474916,4.6511627906976,4.2035435105088,4.0485829959514,4.0016006402561,4.3497172683775,4.3478260869565,4.3497172683775,4.6512709597897,4.7846889952153,4.5655825316842,4.3715846994535,4.2571306939123,3.9961598463938
"Travis","TX","Austin","48","453",5.2659294365455,5.4905490549054,5.7310344827586,6.0154898864576,6.3522012578616,6.3604240282685,6.3529411764705,6.0321309487723,5.8823529411764,5.7078651685393,5.8534462268839,5.6902002107481,5.2161558757864,4.8076923076923,4.5751633986928,4.6067415730337,4.7759546602704,4.9079754601226,4.8899755501222,5.0933786078098,5.0025012506253,4.7846889952153,4.7650793650793,4.6058691933149,4.4444444444444,4.3497172683775,4.1701417848206,4.1133963312951,4.270051933064,4.2735042735042,4.3540669856459,4.4411764705882,4.3234587670136,4.4943820224719,4.1637590137241,4,4.0266666666666,4.0670982931135,4.0506329113924,3.8491147036181,4.1139240506329,4.2654028436018,4.4444444444444,4.4182621502209,4.5558086560364,4.3486166007905,4.1552511415525,4.3487714720591,4.1176470588235
"Saint Louis","MO","St. Louis","29","189",6.0188087774294,6.6044029352901,6.7875716762234,7.1479628305932,7.7932098765432,7.8988941548183,7.9803560466543,7.8386167146974,7.7948717948717,7.5268817204301,7.6923076923076,7.8461538461538,6.8197317572175,6.3250600480384,6.5573770491803,6.4080944350758,6.739243131156,7.0729872084273,7.0010582010582,7.2301967038809,7.1530758226037,7.3987901349464,7.2573839662447,7.3446327683615,6.6985645933014,6.1249489587586,6.25,6.253908692933,6.6666666666666,6.4383561643835,6.5656565656565,6.6383701188455,6.5155807365439,6.269592476489,6.2519537355423,6.253908692933,5.6902002107481,5.6966897613548,5.5555555555555,5.5299539170506,5.7159188339525,5.7014925373134,5.9247397918334,6.1224489795918,6.1349693251533,6.0402684563758,5.8840835539864,6,5.5555555555555
"Pima","AZ","Tucson","04","019",7.3088469220557,7.9428117553613,8.0064051240992,8.6293103448275,9.3023255813953,9.6969696969696,10.6315789473684,10.6315789473684,10.3448275862068,10.000100001,10,9.7560975609756,9.090909090909,8.1081081081081,8.3368070029178,8.2162162162162,8.0882352941176,8.3027675891963,8.1124932395889,8.4516129032258,8.4033613445378,8.0321285140562,8.1272084805653,7.6952674105425,7.6517150395778,7.3387694588584,7.051282051282,6.7114093959731,6.6588785046728,6.5402223675604,6.5420560747663,6.5245759025663,6.761325219743,6.9902912621359,6.774193548387,6.6684449186449,6.6043613707165,6.6022544283413,6.2650602409638,5.9612518628912,5.8858151854031,5.7142857142857,5.7142857142857,5.7175528873642,5.8823529411764,5.8823529411764,5.7471264367816,5.6768558951965,5.5570991942206
"Montgomery","MD","Washington","24","031",5.9579805581687,5.9177532597793,6,6.25,6.9169169169169,7.0889629759606,7.3043478260869,7.1517027863777,7.1428571428571,6.6755674232309,7.0351758793969,6.9799906933457,6.25,5.877162019061,5.7803468208092,5.6466302367941,5.6637168141592,5.8823529411764,5.7232704402515,5.8988607637226,5.8823529411764,5.8252427184466,5.6603773584905,5.4794520547945,5.2632631578947,5,4.9374478732276,4.7809523809523,5.070707070707,5.0125313283208,5.019305019305,4.871365504643,5.00100020004,5.0125313283208,4.7755102040816,4.8580968280467,4.5455524600051,4.3826086956521,4.3715846994535,4.6296296296296,4.6699266503667,4.6256143394044,4.7809523809523,4.7675804529201,4.8672566371681,4.9079754601226,4.8484848484848,4.7641734159123,4.6666666666666
"Honolulu","HI","Honolulu","15","003",4.9689440993788,5.5555555555555,5.6692913385826,5.7471264367816,6,6.3265306122448,6.423034330011,6.090373280943,6.25,5.8823529411764,5.857740585774,5.6521739130434,5.3747387279785,4.9683143219264,5.2640814177925,5.3448275862068,5.3329125907226,5.0697084917617,4.9523809523809,5.0632911392405,5.0125313283208,5,5,5.0246483650671,4.695652173913,4.5845272206303,4.5588235294117,4.7329276538201,4.5475216007276,4.3381535038932,4.4280442804428,4.4117647058823,4.4444444444444,4.4444444444444,4.3487714720591,4.4444444444444,4.6680812367384,5,4.7151277013752,4.3715846994535,4.487877962408,4.6689634095518,4.644412191582,4.8120300751879,4.6808510638297,4.5045045045045,4.2857142857142,4.4347826086956,4.4150110375275
"Westchester","NY","New York","36","119",5.3333333333333,6.6207258682242,6.5217391304347,6.7796610169491,6.9930069930069,6.9848661233993,6.8181818181818,6.6037735849056,6.6666666666666,6.4393939393939,6.4882400648824,6.2745098039215,5.7714505579068,5.7475862068965,5.9561128526645,6.0150375939849,6.1818181818181,6.2695547412379,6.1181434599156,6.5554072096128,6.28125,6.0812162432486,5.8823529411764,5.5622248899559,5.5833929849677,5.5586436909394,5.5713125590179,5.6637168141592,5.857740585774,5.7537399309551,5.7142857142857,5.6281407035175,5.4736842105263,5.3667262969588,5.3412462908011,5.1612903225806,5.1072522982635,5,4.9523809523809,5.0125313283208,5.2263065766441,5.4616240266963,5.6111111111111,5.5632823365785,5.420054200542,5.3571428571428,5.2770448548812,5,4.7694753577106
