"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02"
"Logan","KY",,"21","141",33.5106,39.011,37.3786,31.7073,19.3069,19.2513,17.0213,20.5128,19.8718,24.183,20.8589,24,23.7569,20.442,29.8137,25.4545,32.1212,26.1628,27.0115,30.625,21.2644,27.5,24.1379,26.7857,31.9018,35.5422,30.7692,30.3448,26.8966,25.4658,25,21.8182,23.4177,23.8095,27.027,27.451,23.0303,31.8436,32.7778,36.6667,34.6821,32.1839,28.1609,26.875,21.3018,21.3836
"Geneva","AL","Dothan","01","061",25.2688,34.3373,34.8837,32.9268,31.1688,37.931,35.2941,34.4828,34.2466,29.2994,27.1186,33.9506,38.9262,35.2201,39.2405,27.7419,26.9939,29.932,25.6757,23.6486,22.3602,33.758,30.3797,29.9363,29.0323,27.907,26.4706,27.5862,29.7468,30.5195,31.5436,29.0076,30.1471,25,25.1656,20.5298,13.617,14.1079,20.6422,29.8969,34.6591,31.4286,29.4479,26.2821,28.2895,32.0896
"Juneau","WI",,"55","057",28.5922,35.3774,34.7496,35.2941,29.5181,28.2219,23.8698,23.741,22.7437,22.1612,20.9059,29.4896,33.0258,33.6788,35.0352,31.9008,36.5936,35.3952,30.5648,26.3986,20.8647,24.7126,25.1838,25.2381,29.6099,34.1709,32.9392,29.9003,30.6228,28.5714,18.0876,16.3265,18.7215,19.6759,23.0599,22.0779,23.4127,31.5582,35.0775,39.1621,35.5009,36.8522,32.7835,31.377,29.3839,24.3781
"De Soto","LA","Shreveport","22","031",35.8209,40,40.2778,36,35.1351,32.8767,23.6842,28.7879,29.1667,23.6111,17.5676,20.5882,17.3913,24.359,25,24.6753,20.8791,25,25,21.9512,24,20.8333,18.2927,20.4819,22.8571,32.4675,36.5079,42.8571,28.5714,20.7547,14.6341,15.2174,19.1489,14,15.1515,17.2414,24,23.2143,20.6349,43.8596,36.1702,36.1702,28.2609,26.8293,30.9524,18.8679
"Grimes","TX",,"48","185",25,31.4465,38,31.25,27.0968,21.5278,17.1642,18.1159,21.7391,27.6423,26.6129,30,29.9213,27.6596,27.0492,27.3504,27.4194,23.6486,20.1389,20.5674,20,26.5306,24.183,30.2013,36.4286,36.25,35.3741,36.1111,35.8209,33.0935,24.5161,22.9508,25,28.0374,25,17.4603,18.4615,23.0159,26.1538,27.3438,26.5625,24.6032,23.2558,24.1935,22.4,22.6563
"Oceana","MI",,"26","127",26.0274,30.7692,30.7393,25.8755,23.614,23.4249,21.2479,23.3503,21.4286,19.115,19.0556,22.4252,21.2312,24.4666,26.4099,27.8711,29.6852,26.8412,21.2341,18.9621,18.4874,20,19.9557,21.0084,20.4239,26.1111,27.3234,31.3297,29.2135,27.4131,19.8804,20.1774,19.9519,21.1443,22.8916,22.5581,20.339,21.3389,23.2033,25.813,26.9939,27.4059,23.6364,21.1886,22.409,19.2192
"Montgomery","KY","Mount Sterling","21","173",30.7692,35.1032,37.1728,38.67,36.4532,39.2308,29.6,25.6131,21.9839,20.2046,20.1493,27.8894,35.3933,36.828,30.7065,29.558,29.1908,25.4958,22.4852,23.2787,23.8562,25.7627,25.1592,26.1905,26.9795,32.5905,31.3559,28.9474,26.0062,27.7419,27.027,26.7399,26.7857,28.0303,32.2097,29.572,27.5862,33.218,35,34.2105,34.4595,31.6498,26.6667,25.9542,26.5625,24.1667
"Somerset","MD","Salisbury","24","039",36.0515,40.5117,38.6752,36.4979,28.2655,22.7991,26.7139,25,27.027,27.4869,24.2347,23.5872,31.25,33.9623,30.1508,26.3708,34.8485,29.2835,25.816,20.8,21.3256,27.9874,25.6614,27.7143,27.381,27.8873,26.703,30.8782,36.0502,32.7974,29.9383,22.8956,20.7237,22.9452,24.4373,23.3974,25.6798,26.3804,28.6667,28.3912,25.9136,26.5574,21.6312,19.4346,18.5053,20
"Jackson","OK","Altus","40","065",39.1892,43.2692,48.9362,49.4737,40.6091,40.404,38.0208,31.8919,25.4054,24.2857,20.5882,24.5098,28.0612,30.4147,35.0649,32.3276,33.7662,32.1267,32.3944,31.1881,28.9474,30.1887,31.4894,34.4828,33.4677,34.728,33.3333,33.4842,33.4862,29.3578,24.0566,25.2427,30.5699,28.2723,30.3738,26.6055,26.8519,26.9767,27.4419,28.4553,28.9593,28.7081,28.7958,28.7129,24.8756,21.0256
"Monroe","GA","Macon","13","207",30.5556,35.2174,33.9056,28.2051,30.9859,32.973,30.8108,29.5238,40.5286,38.8186,29.9639,32.3843,34.1912,36.5672,45.2586,43.29,40.1709,43.4978,36.8421,45.9716,35.6322,37.963,32.7869,34.4828,34.3612,43.1718,40.4762,40,37.9487,35.1351,20.8333,23.8889,29.1667,28.4848,31.3953,30.7692,33.9286,32.5444,31.5508,35.7955,34.375,29.5154,25.9259,24.5455,26.8182,25.9912
"Uvalde","TX","Uvalde","48","463",21.3483,23.8636,25.8065,24.4681,16.8539,18.7845,26.7442,26.7045,23.4568,19.4595,13.587,21.6216,25,25.9036,23.0263,23.0769,26.9939,24.6575,16.7665,17.0068,11.8644,16.5414,22.9008,20.8633,21.9697,27.5168,30.1587,34.4262,30.9278,28,27.451,23.4694,23.0769,25.4545,29.3103,28.2051,27.9279,32.4074,24.1135,28.4672,23.0337,20.1117,16.6667,22.3214,18.75,20.8333
"San Jacinto","TX","Houston","48","407",30.0633,33.7705,36.4238,36.9128,34.6801,32.646,28.1588,25.8824,23.3871,18.75,19.2182,31.1203,31.2757,30.4196,28.839,28.5156,30.9701,23.5821,25.3676,26.1538,23.1707,30.5556,27.9152,27.3973,31.5961,37.4603,36.5188,34.471,35.0181,32.567,31.8008,32.4561,29.7778,29.2035,29.2308,25.7692,28.7938,32.1569,32.4324,35.8779,37.2385,36.6812,35.7143,34.434,32.3232,32.5
"Boone","IA","Boone","19","015",40.6977,51.4368,50.9972,51.1299,51.2,42.1348,41.6129,35.5049,26.1017,27.6527,23.2353,33.6134,39.5095,40.9449,42.033,37.659,45.3521,42.515,38.3686,36.7893,29.9663,36.8243,36.5931,36.5188,40.0673,42.0382,37.6238,42.807,42.5455,40.0685,35.2201,31.9728,30.7432,25.3472,29.1829,24.2424,29.6443,33.3333,32.0144,38.1625,37.3288,39.4161,39.738,38.6473,36.5741,38.8298
"Nicholas","WV",,"54","067",21.4286,20.5128,17.3913,18.6047,16.6667,21.5686,32.7273,31.1111,28,22.6415,20.339,34,37.2549,32.2581,23.2323,21.1009,20.4918,21.5517,18.2609,16.9492,15.0442,22.2222,23.4568,24.6575,23.75,21.1765,17.9487,21.9512,19.7183,8.9552,11.7647,13.1148,10.3448,14.5455,19.2308,14.5833,17.5439,20.6897,25.4237,29.3103,30.3571,19.6429,9.1954,13.2353,8.9552,7.6923
"Winchester City","VA","Winchester","51","840",27.572,39.2157,41.6244,44.385,39.6313,40.5286,38.1579,39.5349,37.619,34.9057,30.3419,33.4951,33.4862,33.4862,37.5,30.1887,34.9112,40.1316,43.7037,40.3226,32.4324,31.8584,23.0769,25,30.8333,34.375,36.3636,37.3737,36.3636,37.7778,25.7426,29.0323,30.6122,27.5229,26.8519,21.8182,28.1481,31.0345,36.3636,36.1111,39.7163,38.8889,38.0597,23.3871,30.4,33.0508
"Stephens","GA","Toccoa","13","257",29.1536,31.6614,31.1897,33.3333,32.2981,35.514,33.3333,30.3797,27.8261,25.9709,21.573,28.4932,30.2703,26.4205,29.5238,26.7956,26.8571,27.0893,23.4257,26.5993,23.6641,25.5396,25.9386,26.1398,29.8969,27.1845,26.5306,29.4118,32.093,28.3721,20.2381,19.9052,22.6131,25.6684,26.7943,25.6522,23.7705,23.166,29.562,33.7079,30.6818,30.7971,28.0576,28.7879,27.6,27.907
"Randolph","IN",,"18","135",27.1186,36.3636,40.404,40.6977,33.3333,34.5238,29.3333,31.5068,37.9747,36.8421,32.9545,34.2105,40.5797,39.4366,33.3333,30.303,37.7049,33.3333,41.9355,36.0656,40.9091,35.4839,29.3103,41.8182,38.4615,43.5484,35,26.9841,37.6812,41.2698,29.2308,25.4545,31.9149,22.6415,37.2093,34.0909,28.3019,25.4545,17.4603,23.3766,26.6667,27.7108,23,30.7692,32.8571,30.6452
"Dickinson","MI","Iron Mountain","26","043",27.4725,34.6354,36.7925,35.6132,40.4157,31.0513,26.776,27.6442,20.0472,18.4959,17.9167,19.7556,26.3383,28.8802,31.9444,29.9349,24.8307,21.5686,20.4918,20.8543,17.8922,23.3062,19.9085,23.7705,30.0813,36.5714,33.8279,35.2239,32.2767,28.8571,26.4095,24.2424,22.695,21.8391,23.97,21.5827,22.0126,20.2381,20.9375,25.4545,28.1734,32.0755,28.0405,28.0769,25.2137,21.8341
"Cheboygan","MI",,"26","031",28.7248,34.5382,35.5007,35.0267,27.5649,24.3446,18.8707,22.1465,20.8333,19.9324,16.7208,24.2881,21.7984,20.0739,29.4036,27.027,27.2727,27.454,26.8058,25.6956,23.1959,23.0912,19.0476,23.2745,24.2704,31.0791,31.2588,28.7342,27.3779,26.087,15.7759,15.5951,15.0388,12.1306,14.4201,15.04,17.852,23.284,26.1498,31.1432,29.0859,27.0804,24.1113,18.543,13.0973,10.4126
"Coahoma","MS","Clarksdale","28","027",11.5385,20,17.8571,14.8148,9.0909,5.2632,16.6667,26.3158,22.7273,40.7407,34.6154,53.3333,37.5,47.0588,31.25,13.3333,21.4286,23.0769,21.4286,36.3636,36.3636,28.5714,58.3333,30.7692,40,54.5455,,,,,,,45.4545,,63.6364,46.6667,53.3333,41.1765,,41.6667,45.4545,,30.7692,,,27.2727
"Jefferson","ID","Idaho Falls","16","051",39.6667,47.0405,50.3378,47.6821,44.0789,43.8095,38.6667,39.1304,39.7959,32.6599,30.8176,34.9398,35.5828,31.9527,33.6257,33.0383,36.2275,35.4467,34.4023,32.5,29.1022,33.8816,34.6667,34.5638,34.7518,37.457,39.2593,37.2483,35,34.5679,15.5505,27.1845,29.9639,33.8182,40.8602,31.7308,34.472,33.7539,35.5705,40.4682,42.5856,40.7407,36.4,34.2342,35.2941,26.2948
"Ouachita","AR","Camden","05","103",35.6522,38.5321,45.3782,49.5495,46.2264,43.5185,20.6897,19.1304,20.1754,17.3913,13.2353,20.5357,21.5517,23.8532,27.9661,24.7934,23.8532,24.0741,14.8148,16.3462,16.6667,28,30.9278,28.0899,24.2424,27.1845,21.5686,26.8041,21.2121,22.1053,23.2558,18.8235,17.8082,15.3846,17.4419,18.0952,22.2222,19.8113,23.3645,23.8938,16.6667,26.1261,30.8411,28.4404,28.8288,30.3922
"Mille Lacs","MN",,"27","095",36.8984,39.2473,41.0811,40.3361,32.9843,32.8877,29.235,29.9465,32.0809,28.2443,28.0397,35.0877,36.8732,43.3333,42.5781,36.0656,34.5528,35,38.6047,39.4872,31.9372,33.9623,31.7536,30.0971,32.4022,38.7097,38.9744,41.4508,36.413,25.7732,23.4177,29.4643,32.2917,29.7872,29.2453,22.7723,21.1864,21.5686,25,30.6358,37.6623,33.5443,29.6552,24.812,18.9394,19.3277
"Benton","IA","Cedar Rapids","19","011",37.931,42.1348,46.2766,44.8864,35.7488,34.6535,29.1429,30.7229,23.2258,18.6335,18.8482,25.9459,31.3514,33.1658,36.4103,29.5567,36.5591,34.8958,36.3158,39.645,29.8851,31.7365,26.5957,28.8043,30.4933,36.0656,33.871,39.6761,35.9684,35.3414,30.1961,30.1255,28.6325,27.7533,29.9539,28.8372,34.4398,35.0195,37.9032,39.2086,40.0778,41.0714,39.7196,35.1064,31.5789,27.9503
"McNairy","TN",,"47","109",17.2131,17.3295,26.4286,24.9135,20.3774,21.2355,16.0643,16.1826,18.93,16.6065,16.6078,19.4313,19.697,15.9836,21.1207,19.8312,20.6751,20.614,14.4262,19.186,16.2011,19.7861,20.9424,19.6721,25.8242,25.5435,22.381,24.6637,23.7069,24.1228,21.7949,18.5714,17.9487,25.4464,30.3965,33.0435,28.5714,25,26.2745,25.2918,20.9486,19.7581,16.3424,18.8285,18.5654,19.1489
"Hardin","TN",,"47","071",17.6218,19.8142,23.5702,22.0713,18.4932,17.1322,10.7843,9.6842,11.7647,10.7402,11.2554,16.8539,19.3487,15.1304,17.5373,15.0183,20.078,20.7585,14.9518,18.2018,13.8053,17.2662,18.3254,19.863,19.4346,24.0876,24.9077,23.227,26.1101,24.552,17.873,16.7619,16.6667,17.2932,20.8103,19.1829,19.8261,23.2804,23.3564,21.2435,19.9275,19.7279,16.5615,15.0338,15.4976,18.7867
"Chattooga","GA","Summerville","13","055",30.6122,32.4324,35.7143,38.5417,37,37.5,32.2581,36.1905,34.4828,30.5085,27.5,31.3559,23.3766,25.8065,33.945,31.6667,35.4545,39.1304,30.2013,40.8602,32.6733,35.4167,30,17.5258,22.3214,31.7308,32.2917,40,44,29.6296,16.2162,15.2381,12.5,14.1304,23.4568,31.8182,33.871,36.9231,27.1028,20,21.8045,29.078,29.0541,33.8129,32.2148,28.9474
"Texas","MO",,"29","215",7.9208,11.2335,22.2656,23.6162,23.7179,23.0769,22.0065,19.5286,17.2414,13.3136,12.9534,16.7139,21.0059,21.6667,23.0769,22.7397,21.3568,17.7273,15.3477,14.9533,14.6766,16.9231,18.3206,16.1905,17.6471,20.3156,20.6963,19.5578,18.1973,18.7905,15.8607,15.4506,18.9498,21.447,24.4898,23.3766,18.799,20.7792,22.4138,26.2255,27.6923,23.5589,23.4828,19.6429,19.5513,17.3502
"Franklin","KS","Kansas City","20","059",34.8291,40.7925,40.8578,41.0628,31.9372,27.6536,25.9701,25.7225,27.8997,29.4643,28.0967,27.3273,33.1126,33.887,35.9322,31.2292,33.9483,33.8346,28.626,30.888,29.5276,28.4091,30.597,24.0283,29.2517,30.6667,30.1887,30.5466,32.899,33.1148,26.3158,21.0366,21.0191,19.6203,29.7872,27.9221,32.6007,37.0909,34.8276,37.9562,36.6142,36.7816,30.1205,29.4606,25.1082,32.6829
"Cherokee","AL",,"01","019",30.8252,32.7059,32.287,26.9953,20.6161,21.0526,21.2121,21.118,16.8196,16.2465,12.987,24.0924,26.8212,26.3333,23.7624,21.3213,23.3333,25.9036,22.6087,20.5882,18.2965,21.9672,19.7411,17.9558,19.8113,24.4582,26.2821,27.8351,27.7966,28.7625,18.3295,24.4361,20.4545,19.8413,26.4368,22.9508,24.2215,26.8212,24.8428,24.8503,20.2492,25.3968,16.4794,15.9664,14.8472,17.3077
"Cleburne","AR",,"05","023",21.0177,24.7444,27.163,28.97,22,20.852,16.2281,11.6822,9.9174,12.0267,13.3652,19.6382,26.0479,27.4151,24.6231,23.0263,26.4781,21.671,19.5652,16.8565,14.023,15.8508,15.0862,17.3469,19.4059,24.9117,27.1429,26.8102,29.0258,27.9749,19.246,16.2584,14.4144,16.3441,21.0843,20.6379,22.3827,28.777,30.2583,29.0718,28.3673,26.1719,24.4489,20.2198,19.1398,17.4468
"Charlevoix","MI",,"26","029",32.3097,36.1379,34.5333,33.4568,28.0922,27.7405,25.5758,25.2577,22.5641,23.3933,18.0737,25.8469,21.519,22.3978,27.4737,27.0325,28.8597,26.6878,24.4748,22.0905,21.7245,22.7381,21.8223,22.815,20.2326,25.0855,26.3453,29.0579,29.6167,28.1829,22.6328,15.3846,15.1882,15.1261,17.8779,16.8044,17.7378,20.3457,26.1658,30.125,31.3802,29.9458,27.6853,21.7742,20.2847,16.6052
"Posey","IN","Evansville","18","129",39.0625,41.6667,41.129,39.0244,35.4037,37.5,36.1842,32.4138,35.6164,25.9887,20.1031,24.8619,23.1183,24.8649,33.1361,29.9465,34.8571,38.4181,34.1317,36.2416,32.8571,37.9845,36.7647,31.25,31.8519,35,32.4675,41.3223,40.7692,35.3846,23.2044,33.0435,33.913,31.068,34.5794,31.4815,33.9286,34.3511,36.1702,33.1081,33.8983,38.4615,31.5315,31.25,39.7849,34.6939
"Brown","MN","New Ulm","27","015",44.5,46.2312,51.6129,53.1915,41.4141,38.2775,28.5714,26.4865,27.957,26.8571,25.641,23.3607,17.4658,19.6141,32.5397,39.4737,47.0588,42.0635,34.7107,40.5405,30.8333,37.1681,36.2319,40.146,42.2535,44.0559,42.7536,42.963,37.8378,37.1069,41.5254,36.1111,31.4286,26.1682,29.0909,26.6667,22.1477,30.8725,33.0769,38.2353,38.4615,26.9841,32.4561,26.8041,26.0417,21.2121
"Iosco","MI",,"26","069",25.6637,30.2457,28.5171,23.8447,19.963,18.1474,15.9923,23.1884,19.2308,19.8704,17.1488,23.3068,17.3611,16.2515,22.4688,22.5212,24.8547,23.7421,21.267,19.2434,17.7281,22.1774,22.1359,21.8182,22.4678,28.6667,27.1889,24.3373,21.4963,20.9436,23.5094,19.17,20.1133,15.0628,18.0987,14.726,17.7347,20.7908,22.9548,24.6495,25.3197,24.6114,21.5529,19.0684,18.6084,17.5047
"Lyon","MN","Marshall","27","083",38.6861,46.5649,45.3846,44.8,47.3282,44.6043,48.4848,46.0317,39.3701,34.1772,27.8409,36.5169,26.6187,25.4125,34.0206,39.2857,43.3962,36.255,29.9578,24.7706,28,30.9013,33.75,38.961,40.9692,46.1207,40.3433,42.9825,42.2111,44.8454,43.5754,34.1463,37.5,29.6774,34.5455,27.7108,30.7692,35.1955,37.8531,41.989,41.6667,42.6036,39.1566,37.931,34.8485,30.3448
"White","TN",,"47","185",23.3596,32.8767,27.7174,26.8657,29.1005,32.97,31.3043,28.1818,27.0701,15.9292,15.5172,23.2704,29.7125,33.8415,30.7927,30.03,29.697,28.972,20.5882,22.1014,20.6897,22.6337,22.1374,24.5902,31.5789,32.9317,30.7377,32.1586,28.0172,27.4775,25.4386,23.348,23.5023,23.7069,32.4201,31.1005,26.4,29.0043,30.6452,30.8594,31.9838,27.1255,24.0664,22.9437,22.1719,19.2308
"Clarke","AL",,"01","025",33.3333,26.3158,31.5789,20,46.1538,33.3333,18.1818,9.0909,,,,15.3846,28,33.3333,34.6154,29.6296,22.2222,20.6897,23.3333,29.1667,38.8889,25,25,25,22.2222,36.1111,32.4324,39.3939,35.4839,18.9189,12.5,8.6957,4.5455,10.5263,15,15,14.2857,12,14.8148,9.0909,10.3448,16.6667,14.5455,22.2222,19.3548,18.5185
"Allen","LA",,"22","003",22.2222,21.7391,23.0769,28.5714,31.0345,24.1379,20,22.5806,33.3333,18.5185,17.8571,26.9231,18.5185,16.2162,27.5862,22.2222,22.8571,23.5294,29.4118,25,28,25,19.2308,17.3913,22.7273,34.375,30,31.0345,21.7391,10.7143,7.5,21.875,25,20,25,22.2222,20.6897,23.0769,31.8182,44.4444,25.8065,25.641,23.0769,21.875,16.6667,33.3333
"Union","OR","La Grande","41","061",26.4069,28.692,28.4133,26.6667,27.1967,27.6515,23.7903,21.8487,20.0855,17.3913,15.415,22.2222,19.1406,17.7083,26.9625,27.9461,28.9199,33.2168,28.1457,19.8738,20.0758,20.6897,17.004,19.3676,18.2482,25.8065,27.3077,31.9838,30.7377,26.8293,22.6766,23.3333,20.6422,17.4312,25.7384,23.5808,26.9841,30.605,29.7578,28.6667,31.295,28.7402,30.0885,23.0047,26.7016,27.0718
"Grayson","KY",,"21","085",19.3416,29.2135,28.3276,24.43,27.4368,22.5,20,23.3533,18.7135,17.0455,10.989,18.0233,20.2381,13.4409,18.1159,20.3593,20.9302,16.8605,18.543,13.6691,10.8527,17.6471,17.4194,19.7368,23.9726,22.2222,23.7037,24.812,27.193,23.3333,14.4654,12,14.2857,15.0538,29.6296,29.2683,30.8824,36.1842,36.9697,38.6667,36.5854,29.4118,27.8146,20.3593,24.1611,31.2
"Decatur","IN","Greensburg","18","031",36.2637,42.9688,46.332,42.5101,40.0778,38.8186,33.3333,29.9517,27.9412,27.907,19.0045,24.2424,27.1676,28.6408,29.2683,23.5577,24.6305,22.8856,22.1053,26.2295,20.2128,21.7143,20.398,25,27.3743,25.6831,26.3441,33.3333,39.5604,34.9462,27.8409,28.8462,23.8994,23.6486,28.9157,28.4884,25.5319,32.7778,39.4118,37.5661,39.375,35.9551,32.9268,33.7748,28.2759,25.3425
"Gladwin","MI",,"26","051",25.5599,31.1813,31.935,30.2326,26.8908,25.2841,21.0606,21.8978,16.5399,16.3233,15.3589,20.0669,21.4182,20.0483,26.0116,23.1924,22.7151,18.6275,18.5567,19.5369,20.3333,20,18.3183,19.611,21.8501,23.5641,30.4716,31.4526,30.5085,33.0263,29.2049,26.7399,22.2445,18.4647,21.1765,21.5652,23.8095,28.0401,29.2453,32.9457,35.1724,34.5324,29.1994,26.7035,24.3564,24.2888
"Fluvanna","VA","Charlottesville","51","065",38.6441,42.8571,46.2898,45.9357,39.0625,40.3509,39.876,41.7633,33.4112,33.1933,29.0258,37.8924,45.6376,39.5397,40.8578,37.0861,40.9524,37.1429,36.2812,38.3085,32.6371,30.4582,29.8876,35.5263,37.8667,39.5238,38.4988,43.2361,41.9786,40.5685,22.9617,28.2051,32.5077,31.25,36.036,31.3283,33.0789,38.8175,40.056,39.7849,36.0111,36.236,34.4023,28.8525,29.3919,28.223
"Adair","MO","Kirksville","29","001",29.9712,33.8323,33.1081,28.8809,29.7794,32.1586,21.8009,26.7327,22.381,17.3913,16.9643,15.566,17.757,19.6809,28.7356,28.4024,28.0899,28.4024,21.9512,22.069,22.6277,28.2353,30,27.5862,26.3804,26.8293,25.5682,29.6296,26.4368,28,24.3655,24.8322,22.3776,19.2593,21.2766,18.2692,23.0769,23.3607,25.3012,27.0588,25.8621,28.0335,28.0992,27.4112,24.5989,18.3246
"Lee","VA",,"51","105",42.8571,31.4286,31.5789,23.6364,20,26.8293,24.3902,25.5814,26.1905,20,18.1818,25,20.8333,40.9091,19.0476,10.3448,8.5714,7.6923,7.5,7.8947,11.3208,8.0645,15.0685,21.6667,25,20.9677,27.5,24.0741,31.3725,27.7778,18.75,15.1515,15.625,17.6471,21.4286,24.3243,29.4118,27.907,20.9302,21.0526,7.3529,9.2784,5.7803,10.7527,11.215,9.9174
"Johnson","AR",,"05","071",24.9071,25.5396,30.086,30.3977,27.3481,25.7618,22.7273,18.8571,25.2907,22.4784,20.6989,26.4151,28.6645,23.2416,22.5519,19.4118,21.1409,22.1088,18.75,17.5627,15.8672,20.7407,16.092,21.5385,20.3125,24.8092,25.1969,26.3566,29.4118,25.1046,16.1677,14.8936,14.9533,18.0995,20.7627,20.8661,18.8889,20.6294,21.7252,23.0548,27.7778,25.2125,25.3247,22.7119,23.2323,22.3443
"Montezuma","CO",,"08","083",24.3948,31.8339,30.1533,31.5789,26.2324,24.6654,20.5074,21.6495,18.9448,19.2214,20.1313,27.4074,31.0345,30.7692,36.689,33.4812,37.6744,37.8505,27.6256,29.4404,22.1939,23.9892,20.8602,20.5021,20.8617,25.6696,24.2222,26.4317,27.3731,26.2069,18.4638,18.8433,19.4274,15.3398,18.618,18.1223,20.2505,21.4029,22.3881,24.1055,24.2424,19.244,16.6987,13.5983,15.1163,14.4638
"Audrain","MO","Mexico","29","007",33.5079,33.3333,36.6492,32.5123,31.8182,32.2404,20.5882,17.3333,17.0068,16.7883,15.3465,18.6916,26.009,28.5714,32.0175,30.3419,29.2793,29.7297,29.902,31.2821,23.1579,24.5989,22.7907,27.1845,24.7573,25.6757,23.8532,22.1739,22.5225,24.0741,15.3061,14.6465,19.2857,15.9574,21.0811,21.8085,22,28.0374,27.8539,29.9107,30.5556,31.0185,26.5116,25.3886,24.2105,23.6842
"Tattnall","GA",,"13","267",24,24.1176,24.2775,28.4024,22.807,25.4438,25.6983,26.6667,23.3918,21.4689,18.6813,24.3421,20.1005,17.9894,25.4144,26.7081,24.3902,22.3602,18.3432,14.7239,15.0838,15.8537,11.413,16.8831,20,17.2131,21.3592,18.1818,27.8846,29.2929,27.7228,25.7732,25.4545,25.6637,22.4299,18.4874,15.4545,21.9298,29.5652,28.5714,25.9843,23.8462,17.5573,15.7025,17.6471,20.9677
"Seminole","OK",,"40","133",29.932,37.5,32.0755,28.9308,28.1879,29.1139,24.3056,14.5695,16.7702,14.881,13.7931,22.2973,25.6757,23.9264,30.2013,26.7123,22.1477,25.1534,24.6835,22.3684,18.8235,17.8082,17.6871,22.1429,25.1656,28.2895,29.6053,28.3871,30.2632,22.5806,15.2284,17.6923,15.873,19.5489,19.708,18.1818,18.6207,24.6479,23.0263,25.641,28.5714,28.0576,29.8507,28.4553,24.8,21.3115
"Shelby","TX",,"48","419",26.9231,32.5581,31.8182,28.8889,26.8293,26.1905,29.4118,22.5806,33.3333,40.7407,25.7143,44.1176,35.1351,27.907,26.087,22.9167,19.6721,24.6154,22.0588,22.0339,14.0845,15.7143,19.3548,28.0702,24.5614,25.7576,20,21.6667,27.5862,32.7273,22.807,22.9167,21.7391,18.75,23.5294,25,23.4043,29.4118,27.451,33.3333,44,36.5385,31.25,31.1111,22.449,21.7391
"Meade","SD","Rapid City","46","093",21.7666,26.6234,29.9003,28.7162,31.058,30.7692,25.7143,22.7397,20.765,21.0811,21.5223,29.8817,35.119,39.1421,35.4286,31.4448,28.7791,24.9267,25,21.8254,17.8423,19.5021,17.3745,19.4215,23.0126,23.0159,23.3463,18.612,22.3602,24.3506,24.5033,22.1477,23.1092,18.5654,23.6735,20.3125,21.1111,25.5639,26.07,31.2977,37.8995,37.3206,34.8485,31.8182,28.7293,23.2804
"Abbeville","SC",,"45","001",33.5196,36.3636,36.2637,36.4706,28.2209,29.8013,27.7027,24.8322,24.6479,23.3333,20,27.2152,25.1534,27.0588,28.7356,26.0116,25.4144,26.1628,25.4658,30.2013,25.974,29.8013,33.3333,40.2985,35.8209,33.5714,29.7872,29.4964,34.375,31.9672,26.8116,28.4553,27.5862,24.8,29.6296,30.9859,31.25,27.381,28.9941,32.2368,31.4685,27.8912,25,23.7705,22.3077,27.3504
"Randolph","MO","Moberly","29","175",37.8261,46.114,50,44.878,35.2041,40,34.0426,31.25,28.9855,26.6055,17.2897,22.7723,31.5315,28.9474,40,33.1683,29.9145,34.9345,31.982,28.3582,24.8705,28.9617,30.2632,31.5789,31.4894,31.746,26.3158,27.5591,28.3262,28.0851,26.4151,32.4324,31.7757,30.2564,32.1267,34.4828,31.1475,31.9549,33.3333,34.4828,33.61,29.0456,28.6325,29.386,27.1186,28.2297
"Yates","NY",,"36","123",30.5031,36.1204,36.6337,31.3665,30.6189,30.3136,24.3697,24.8889,22.8311,19.2982,16.5919,24.2268,26.7016,29.4118,37.5527,32.0346,32.4675,32.3671,26.5,22.6131,14.7619,16.2011,23.0366,26.178,27.0531,26.8398,31.0044,28.7611,27.5556,29.6482,22.7723,19.5122,21.1921,21.3415,24.1935,23.8532,24.8927,29.717,29.1457,35.1759,35.4839,32.9843,29.8913,24.4048,23.3129,20.9581
"Prentiss","MS",,"28","117",8.5714,14.2857,19.2308,25.8065,32.2581,34.4828,37.037,28.125,23.3333,21.0526,13.3333,17.0213,21.2766,17.3913,20.9302,20.8333,15.7895,17.9487,23.0769,22.2222,23.8095,35.5556,27.6596,34.2857,31.7073,32.5581,28.5714,40.625,44.4444,36.3636,12.3457,12.8205,25,21.2121,23.2877,18.4615,20,24,28.2353,32.1839,27.0588,27.7778,33.7209,30.7692,27.1605,26.25
