"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02"
"Grayson","TX","Sherman","48","181",145500,144900,139900,139900,139900,135900,143000,145500,143000,129900,128500,128000,124999,126500,124900,119999,120000,122000,125400,125000,124500,124900,125900,125000,125000,129000,125000,124900,130000,129000,129000,134500,134950,134500,137500,139000,139500,139000,134900,135000,135000,125000,126000,129500,129500,127500,125000,125000,120000,121700,119900,119900,118500,120000,125000,126000,127000,129000,127900,129000,129000,125000,128900,127500,130000
"Randall","TX","Amarillo","48","381",162000,163000,167900,164900,164900,164500,163000,164900,165000,164900,165000,168900,164999,165000,164900,168900,168000,159900,159900,159900,160000,159900,156900,159900,159900,159000,159900,157500,156500,159000,155000,159000,163000,165000,163000,164500,160000,162500,165000,159900,160000,164900,166900,164900,164995,165000,164900,159500,154035,154000,157000,159900,161000,161900,164900,169000,167000,164900,163900,162500,161000,162000,164900,169900,171900
"Morgan","AL","Decatur","01","103",163000,162900,164900,164900,169000,168000,167900,159900,154900,154900,155500,158500,159000,149900,149900,149900,149900,149900,144900,145500,144500,139900,139500,137900,139900,139900,137900,139000,139900,135900,138700,137500,137990,139900,139900,139900,139900,139900,138900,139900,139900,138000,138000,137500,139900,139900,135000,134900,119900,134900,134900,139900,135000,139900,139900,149900,149900,144900,145000,149800,149500,143900,145000,145900,147900
"Pickens","SC","Greenville","45","077",155500,168900,169900,167900,162900,163000,159900,161900,159000,164900,169000,164900,160000,163000,160000,159900,157900,158000,150000,154900,154000,154900,154900,152500,149900,149900,149000,144999,145500,149000,149900,149900,159500,159900,160000,164500,164900,167500,159900,159900,159000,159900,159975,160000,164900,159900,159900,156900,129900,155000,159900,160000,168300,164000,164900,163900,167421,165000,165900,169900,172900,169900,173900,169900,175000
"Boone","KY","Cincinnati","21","015",177500,170590,175000,174900,166900,169500,168000,167990,169900,169900,169900,169900,173900,169900,174900,172590,169000,169000,165000,169500,169500,169500,169900,175000,174900,174800,175000,174900,175000,175000,169900,172995,174900,174990,174900,184000,178900,184700,179900,179900,179990,179990,180000,177000,180000,182400,182400,175000,168500,179000,171865,173900,169900,178400,172000,174900,174900,195000,182999,189500,189500,200300,189900,194600,194900
"Calhoun","AL","Anniston","01","015",144900,143900,144500,141900,144000,142500,139900,134900,134000,129900,129900,129900,129900,129900,128900,150000,167000,154900,150000,142900,145000,125000,124900,124900,125000,125000,124000,120000,123500,124000,120000,120000,122000,119900,122900,124000,123000,122900,119900,119900,119900,119900,119975,119900,119900,119900,119500,115000,105000,109900,111000,114900,114900,114900,119000,114900,115900,119900,119900,119000,119000,114900,114500,112500,114900
"Windham","CT","Willimantic","09","015",224900,219900,219000,219000,215000,215000,217900,215000,215900,218000,215000,214900,209900,209900,207000,209500,199900,199900,207000,209900,209000,200000,199900,199999,199900,199900,199000,199000,199000,199000,199000,199900,199900,199900,199900,199900,199900,195000,189900,189900,185000,182500,182000,180000,185000,184000,185000,187000,182000,179900,179900,179500,169900,175000,179900,185900,189900,189000,188000,188000,186900,180053,179900,179900,179900
"Delaware","IN","Muncie","18","035",99750,91900,89900,93000,95000,95900,99900,99900,99750,99900,89900,89900,85900,84900,79900,82900,79900,84900,86500,84900,82900,84900,85000,84900,84900,84900,81900,79900,79900,85000,82500,82900,84900,86900,84900,85500,84900,84900,79900,79900,79900,79900,79900,79900,84500,84900,79900,77900,74000,74900,74900,73900,74000,77000,79900,79900,80000,79900,79900,79900,79900,76900,79900,79200,79200
"Jasper","MO","Joplin","29","097",114900,107900,107000,105000,104900,110000,107000,109900,104970,102000,99900,102000,99900,99500,99000,98000,94900,91500,93900,89950,89900,89500,89900,89900,89500,86000,82000,82000,84900,84900,86900,90000,101900,99900,99500,99500,99900,99900,99900,100000,102000,98000,102000,103900,105000,104900,100000,99000,94900,94000,95000,94900,95000,97500,95500,99000,99900,99900,102500,102900,104500,99900,99900,99900,99900
"Bossier","LA","Shreveport","22","015",189900,189000,185000,185000,185000,189000,187900,189500,185900,189000,189900,189900,189900,189900,195000,199500,201000,200500,209900,209900,209900,209500,209900,205500,209900,210000,209900,209900,216368,217500,219900,221000,217900,218000,218900,219000,214900,210000,215000,209900,210500,203500,209900,208000,209000,207500,198900,199900,193500,202500,199900,199900,198900,199000,199900,205000,199900,199500,199576,199900,200000,197500,194583,195900,199999
"Parker","TX","Dallas-Fort Worth","48","367",232900,229000,225000,225000,222900,219900,209900,208500,204900,199900,199900,195000,192559,188000,186000,184900,185000,185000,185000,189000,190000,194900,189900,189900,198000,189900,189900,186730,195000,192000,198900,199500,189900,199900,205000,205000,199900,199900,200000,204900,209900,214900,219500,221900,220900,219900,214990,220000,190000,199900,200393,195990,189500,215000,219000,219000,219000,219900,219000,212750,217500,215000,223000,224900,229000
"Skagit","WA","Mount Vernon","53","057",315000,309900,299950,299000,295000,295000,295000,289500,294900,290000,285000,284950,284900,280000,284500,274990,270000,269970,269900,269000,256000,257900,265000,259900,249900,249500,239450,234000,230900,233900,239500,239900,245000,249500,240000,245000,238500,231900,229000,229000,229000,226500,229900,237000,244000,249000,249000,249000,239950,249000,237990,235000,239500,239950,245000,249000,249900,257000,259000,257500,259000,246500,246000,240000,249000
"Clarke","GA","Athens","13","059",167500,164900,164900,159900,164900,165000,166900,162000,159900,159900,159900,159900,159900,159500,158500,155000,150000,149900,149900,150000,149900,149900,149900,149900,149800,149900,149500,149000,149000,149000,149000,147500,147500,144900,143000,142500,142500,139900,139900,140277,140000,140500,145000,144900,141000,144500,140000,139900,139900,139900,140000,141000,145000,148900,147500,149000,149500,147900,147500,139900,139900,139900,143900,144900,144900
"Linn","OR","Albany","41","043",199900,199974,209000,199900,199849,196000,195000,189900,184900,179000,178000,175000,174900,172000,173000,171000,169999,169900,169900,174900,175000,174990,169900,169900,169000,164900,164500,160000,164900,159900,159000,157900,154900,159950,159900,160000,160000,152900,144900,149000,149000,149900,150000,155000,155000,159000,162000,159900,155900,155000,159900,159900,162900,168500,174900,176870,184000,184440,179900,179900,179900,179990,177900,179900,180000
"Mercer","PA","Youngstown","42","085",92000,87000,83500,83898,82900,84500,84000,94900,89900,85000,90000,91500,96500,89900,95000,97000,98000,98000,99000,103000,100000,109000,109900,107500,112500,114900,110000,109900,114900,114500,110000,114000,114000,109900,109500,109900,110000,109900,109900,109900,114900,109000,114900,115000,112000,114000,112900,111900,109900,112000,109900,109000,114900,115000,115900,115900,115000,115000,114900,114900,115000,110000,114000,115000,119000
"Jefferson","NY","Watertown","36","045",179000,175000,162000,162000,159000,159900,159000,159900,166500,168500,161800,161800,165000,164900,159900,155000,155000,155000,155000,155000,150900,152000,153900,154500,154900,150000,158500,157000,159900,160000,159000,159900,159900,159900,159900,159900,154500,159000,159900,159800,159000,159800,159900,159999,165000,164900,165000,159900,169000,169900,169000,168500,169000,165000,169000,169900,169900,169000,160000,159900,159900,159000,159000,150000,155000
"Lycoming","PA","Williamsport","42","081",125000,119900,125000,124900,127000,128000,134900,133000,130000,139900,139900,139000,139000,135000,129900,124900,125000,125000,124900,125000,129000,134500,135000,129900,129900,129900,129900,129900,135000,142900,139900,142500,142900,149000,154900,159900,159900,158900,159900,157000,154900,160000,159900,154900,159900,159900,159900,159900,165000,159900,155000,149900,144900,144900,155900,154900,149900,154900,153500,154900,152900,141500,146900,154900,149900
"Canadian","OK","Oklahoma City","40","017",157500,156897,158000,159995,162900,164900,162000,162900,159900,158990,156999,158000,157900,157040,159900,159390,159000,156701,157040,155000,155000,154983,154885,154900,155950,159000,154900,153000,153950,155000,154900,155000,159900,154900,154500,159900,159900,159900,159900,159900,160000,161500,163490,164990,164900,165900,166590,164990,164990,165307,164990,166490,167900,164901,167500,170000,169999,173250,175072,178500,179000,181773,181773,182580,182500
"Sheboygan","WI","Sheboygan","55","117",139900,137500,139900,149900,149900,149900,155000,157900,155900,154900,149900,150000,149500,145800,148900,149900,149900,149900,149900,149900,149900,149900,149900,149900,149900,149900,149000,146500,149900,149900,146900,149900,150000,149900,149900,149900,149900,140000,139000,134900,134900,139000,137900,139500,139900,139900,139900,139900,122900,129900,129900,134900,132900,129900,129900,129900,130000,129900,129500,129000,129000,124900,124900,120800,125000
"Kendall","IL","Chicago","17","093",239990,238990,235000,230900,229900,229300,225995,225000,229000,219900,215000,214900,209995,209900,209900,209900,202950,199918,199995,199900,199900,195000,189500,182990,180000,179900,178900,175000,178600,174900,169000,172900,179900,179000,179800,175000,175000,169990,169900,172000,174990,178900,174500,172000,170000,169900,172500,174900,170000,175900,179900,185000,189900,192500,195599,200000,200000,203000,205900,206000,205000,204900,209990,209900,210000
"Harnett","NC","Dunn","37","085",194500,193500,195000,197000,196800,195800,197000,195800,194900,193500,193000,193500,189900,188100,191354,192500,192600,189900,188900,189900,188900,188500,186500,187900,188000,188000,187900,188000,187900,186900,183000,179900,179900,179000,178529,179900,179900,179900,179900,179900,179900,179900,179900,179900,179900,179000,177900,174900,169900,172500,174900,176900,179500,182900,184990,192700,194500,197000,197900,192900,192900,192900,199900,194900,197000
"La Crosse","WI","La Crosse","55","063",164000,159900,159900,165000,164900,159900,159900,159900,159900,159900,163000,159900,159900,154900,159876,159900,159000,154900,149900,158900,159900,159900,159000,157000,153900,151900,147900,144900,144900,148500,154000,157900,160000,159900,154200,157500,155700,149900,144500,144500,144500,145000,139900,149900,150000,154900,153500,150000,126000,131500,139900,149900,147900,149800,149900,149900,156900,151000,147700,139900,140000,143900,129900,129900,129900
"Wayne","OH","Wooster","39","169",129900,125900,125900,124900,120000,120000,119900,119900,119900,129500,124900,129900,119900,114900,119900,115000,129000,127000,129900,129900,129874,129874,127500,129900,129900,127000,119900,120000,119900,119900,120000,129000,129900,129900,126000,130000,134900,129900,127900,127000,127500,127000,128900,129900,129900,129900,134900,134900,129900,128900,127900,126900,124500,127500,119900,124900,125000,125000,125000,126500,129000,124900,127000,127500,127000
"Wilson","TN","Nashville","47","189",235000,232655,229900,229900,224900,224000,219900,224900,218900,214900,224900,220000,217900,215400,215000,217900,209900,209900,207900,209900,214700,209900,209000,212000,213900,218900,214900,209000,209000,207900,204900,208000,209990,209900,209900,210000,204990,209900,204900,209000,209500,209900,210690,214500,214900,214500,218000,219900,223990,224900,227005,229500,231895,232990,235895,239900,239900,239990,239900,243900,244900,239900,246990,245000,241000
"La Salle","IL","Ottawa","17","099",157000,148900,149000,145000,144000,144900,144900,149900,149900,149900,145000,144500,139900,135000,135000,133500,134900,138000,137000,137000,137000,139000,135000,130000,132000,129900,129000,125000,125000,125000,122000,125000,129000,128000,129000,129000,124900,122900,120000,119500,119000,118000,119000,119900,124000,122900,120000,119000,99900,110000,109000,107500,105000,107900,106000,105000,105000,109000,109000,108000,99900,99000,99900,99900,107000
"Warren","KY","Bowling Green","21","227",149000,149000,145000,149900,154900,155900,159900,159900,159900,159900,154900,149900,149000,149750,148000,149500,149500,145000,149000,149900,154900,154900,154900,156900,154900,154900,152900,149900,149900,149900,154500,154900,158900,159900,155000,157900,159900,159000,159000,158900,159900,159900,165000,165000,164900,164900,164900,164900,159900,159900,155900,155900,157900,157900,158900,160000,165000,168000,169900,169000,169900,169900,169400,169000,169900
"Kankakee","IL","Kankakee","17","091",145900,149900,149900,149900,149900,149900,155000,159900,164900,164900,164500,154900,149900,149900,145500,145900,149900,151900,154900,158000,157900,153900,149987,149900,152500,154900,149900,149900,147000,144900,147900,147000,149600,149900,149900,151500,149500,142500,139900,138900,139900,139900,139000,135000,139900,139900,135500,132500,129000,129900,129900,128000,124900,125000,129500,128900,126500,129500,129900,127900,125000,119900,119900,117900,124900
"Faulkner","AR","Little Rock","05","045",154900,150000,149900,150000,146900,148000,147500,149900,149900,148500,150000,150000,150000,152500,150000,149900,149900,146000,145500,149900,149900,149900,149900,147000,147900,149000,145000,143900,142500,144000,150000,155500,153900,149900,153500,155000,149000,149000,149900,159000,159900,159400,159600,159500,155900,155000,150000,150000,149700,149500,149000,144500,148900,149900,154900,152500,153900,153000,153000,154000,157000,149900,149900,149900,148500
"Cache","UT","Logan","49","005",199900,196900,195000,194900,190000,189000,189900,184900,189000,184900,184900,183400,183000,179900,175500,175000,174900,174900,178500,179900,179900,179900,174900,169900,174850,171000,169800,168900,164900,167900,165000,169500,169000,164900,164900,165000,169900,169000,167900,169900,169900,168500,169500,169900,171500,174900,174900,175000,169000,169000,169900,169000,167500,164900,169900,174000,175000,175000,175000,169900,171900,179000,173000,179000,179900
